Crane_Operation_ID,Date_Record_ID,Port_Record_ID,Ship_Record_ID,Crane_ID,Crane_Type,Operating_Hours,Downtime_Hours,Containers_Handled,Maintenance_Status
CRN01137,DR06407,PR00006,SR04131,QC-03,Quay Crane,6.87,1.48,178,Inspection
CRN01138,DR09482,PR00002,SR00595,QC-08,RTG Crane,6.37,0.6,165,Operational
CRN01139,DR01858,PR00001,SR02252,QC-08,Quay Crane,6.83,0.63,184,Operational
CRN01140,DR04023,PR00007,SR07464,QC-03,Quay Crane,6.54,1.15,180,Inspection
CRN01141,DR02372,PR00004,SR05312,QC-01,RTG Crane,7.75,0.29,254,Operational
CRN01142,DR06668,PR00003,SR01696,QC-02,Quay Crane,7.82,0.93,292,Operational
CRN01143,DR08485,PR00001,SR02965,QC-08,Quay Crane,6.59,0.4,176,Operational
CRN01144,DR09710,PR00007,SR01070,QC-01,Quay Crane,6.41,0.69,167,Operational
CRN01145,DR05333,PR00005,SR03059,QC-07,Quay Crane,7.81,1.41,205,Inspection
CRN01146,DR01067,PR00002,SR02330,QC-03,Quay Crane,7.99,1.66,227,Maintenance
CRN01147,DR09006,PR00001,SR00610,QC-02,RTG Crane,3.87,0.6,95,Operational
CRN01148,DR00254,PR00001,SR00258,QC-08,Quay Crane,5.12,0.34,94,Operational
CRN01149,DR01060,PR00002,SR01572,QC-06,RTG Crane,5.32,1.11,92,Inspection
CRN01150,DR09900,PR00001,SR07301,QC-01,Quay Crane,6.49,0.72,223,Operational
CRN01151,DR01811,PR00002,SR01359,QC-07,Quay Crane,4.25,1.35,89,Inspection
CRN01152,DR03909,PR00001,SR04278,QC-08,RTG Crane,7.87,0.8,182,Operational
CRN01153,DR03733,PR00003,SR03778,QC-01,Quay Crane,5.7,0.32,227,Operational
CRN01154,DR03359,PR00003,SR04235,QC-03,Quay Crane,8.25,1.34,236,Inspection
CRN01155,DR00766,PR00003,SR06444,QC-08,Quay Crane,6.16,0.55,153,Operational
CRN01156,DR00106,PR00006,SR04471,QC-04,Quay Crane,8.49,0.89,192,Operational
CRN01157,DR03123,PR00002,SR07825,QC-02,Quay Crane,6.63,0.95,217,Operational
CRN01158,DR03725,PR00006,SR05440,QC-01,RTG Crane,6.86,0.68,144,Operational
CRN01159,DR06712,PR00007,SR06606,QC-01,Quay Crane,8.18,0.61,180,Operational
CRN01160,DR05343,PR00007,SR03275,QC-03,RTG Crane,6.44,1.37,179,Inspection
CRN01161,DR08715,PR00001,SR04243,QC-05,Quay Crane,4.68,1.76,78,Maintenance
CRN01162,DR00300,PR00002,SR09526,QC-05,Quay Crane,4.7,1.89,78,Maintenance
CRN01163,DR02057,PR00004,SR03456,QC-02,Quay Crane,8.62,0.95,245,Operational
CRN01164,DR03353,PR00001,SR09527,QC-01,Quay Crane,5.24,0.79,149,Operational
CRN01165,DR04274,PR00001,SR05067,QC-02,RTG Crane,6.52,1.12,123,Inspection
CRN01166,DR04241,PR00001,SR03659,QC-05,Quay Crane,9.27,1.99,258,Maintenance
CRN01167,DR08806,PR00004,SR02174,QC-01,Quay Crane,6.27,0.86,114,Operational
CRN01168,DR04933,PR00006,SR05631,QC-01,Quay Crane,6.02,0.72,167,Operational
CRN01169,DR07116,PR00002,SR03790,QC-07,RTG Crane,7.51,0.82,164,Operational
CRN01170,DR01086,PR00007,SR02209,QC-01,Quay Crane,9.16,0.76,262,Operational
CRN01171,DR04719,PR00006,SR04178,QC-05,Quay Crane,9.65,1.59,256,Maintenance
CRN01172,DR02578,PR00001,SR01597,QC-07,Quay Crane,5.99,1.56,135,Maintenance
CRN01173,DR08768,PR00003,SR04185,QC-06,Quay Crane,8.0,0.45,197,Operational
CRN01174,DR04753,PR00001,SR01239,QC-06,Quay Crane,6.98,0.43,193,Operational
CRN01175,DR06874,PR00007,SR09484,QC-01,RTG Crane,7.04,0.97,168,Operational
CRN01176,DR09110,PR00005,SR01148,QC-01,Quay Crane,7.85,1.02,185,Inspection
CRN01177,DR03955,PR00005,SR05899,QC-05,RTG Crane,7.66,2.14,185,Maintenance
CRN01178,DR00329,PR00005,SR00890,QC-07,Quay Crane,5.6,1.55,163,Inspection
CRN01179,DR08352,PR00002,SR07138,QC-07,Quay Crane,5.61,0.88,106,Operational
CRN01180,DR06653,PR00007,SR04251,QC-01,Quay Crane,9.61,0.81,241,Operational
CRN01181,DR02588,PR00007,SR07945,QC-01,Quay Crane,6.35,0.33,210,Operational
CRN01182,DR04217,PR00005,SR08666,QC-01,Quay Crane,8.03,0.83,202,Operational
CRN01183,DR09994,PR00003,SR09319,QC-08,RTG Crane,9.41,0.51,330,Operational
CRN01184,DR08553,PR00001,SR09147,QC-02,Quay Crane,6.89,0.8,221,Operational
CRN01185,DR05227,PR00001,SR07377,QC-01,RTG Crane,9.28,0.8,234,Operational
CRN01186,DR04850,PR00001,SR08261,QC-05,Quay Crane,6.18,1.84,127,Maintenance
CRN01187,DR04212,PR00004,SR05347,QC-08,Quay Crane,8.75,0.75,258,Operational
CRN01188,DR09206,PR00006,SR02301,QC-03,Quay Crane,7.34,1.18,259,Inspection
CRN01189,DR06293,PR00007,SR07812,QC-03,Quay Crane,6.81,1.17,150,Inspection
CRN01190,DR02529,PR00001,SR04207,QC-08,RTG Crane,8.36,0.55,276,Operational
CRN01191,DR04889,PR00002,SR09318,QC-06,RTG Crane,6.83,0.68,215,Operational
CRN01192,DR01245,PR00001,SR02648,QC-01,Quay Crane,6.12,0.72,136,Operational
CRN01193,DR00185,PR00007,SR01904,QC-05,Quay Crane,4.67,1.93,156,Maintenance
CRN01194,DR03802,PR00006,SR07416,QC-01,Quay Crane,8.05,0.21,224,Operational
CRN01195,DR07011,PR00003,SR06281,QC-07,Quay Crane,8.19,1.57,230,Maintenance
CRN01196,DR03460,PR00004,SR02757,QC-06,Quay Crane,9.87,1.32,262,Inspection
CRN01197,DR00915,PR00004,SR07445,QC-05,Quay Crane,7.85,1.84,150,Maintenance
CRN01198,DR02155,PR00002,SR07902,QC-07,Quay Crane,5.96,1.07,131,Inspection
CRN01199,DR08150,PR00001,SR01922,QC-02,Quay Crane,7.36,1.13,211,Inspection
CRN01200,DR03012,PR00002,SR01753,QC-05,RTG Crane,6.95,1.63,213,Maintenance
CRN01201,DR02975,PR00002,SR09913,QC-02,RTG Crane,8.9,1.22,223,Inspection
CRN01202,DR05186,PR00004,SR07866,QC-02,Quay Crane,8.96,0.82,226,Operational
CRN01203,DR09061,PR00002,SR03131,QC-01,Quay Crane,10.0,0.89,310,Operational
CRN01204,DR03650,PR00005,SR01822,QC-08,RTG Crane,6.95,0.81,249,Operational
CRN01205,DR03169,PR00004,SR06778,QC-01,Quay Crane,8.98,1.22,264,Inspection
CRN01206,DR01695,PR00003,SR05722,QC-07,Quay Crane,9.43,1.4,245,Inspection
CRN01207,DR04539,PR00007,SR04901,QC-06,Quay Crane,8.33,1.44,239,Inspection
CRN01208,DR09172,PR00002,SR05527,QC-06,Quay Crane,6.46,0.83,188,Operational
CRN01209,DR05677,PR00004,SR00759,QC-04,RTG Crane,6.62,0.46,201,Operational
CRN01210,DR01478,PR00001,SR03214,QC-04,Quay Crane,8.39,0.65,259,Operational
CRN01211,DR06467,PR00005,SR03425,QC-03,Quay Crane,8.08,1.38,230,Inspection
CRN01212,DR03454,PR00003,SR05031,QC-01,Quay Crane,5.34,0.58,203,Operational
CRN01213,DR01252,PR00002,SR05102,QC-01,Quay Crane,5.55,0.56,159,Operational
CRN01214,DR05809,PR00001,SR07352,QC-04,Quay Crane,7.96,0.79,194,Operational
CRN01215,DR04541,PR00005,SR06540,QC-04,Quay Crane,3.79,0.9,127,Operational
CRN01216,DR02837,PR00004,SR07370,QC-02,Quay Crane,7.48,0.5,207,Operational
CRN01217,DR03811,PR00004,SR08650,QC-05,Quay Crane,6.28,1.82,173,Maintenance
CRN01218,DR06906,PR00003,SR00098,QC-01,Quay Crane,5.83,0.45,184,Operational
CRN01219,DR05713,PR00004,SR00258,QC-03,Quay Crane,6.41,1.41,198,Inspection
CRN01220,DR00653,PR00004,SR02778,QC-02,Quay Crane,7.48,0.8,151,Operational
CRN01221,DR06156,PR00002,SR07295,QC-05,RTG Crane,7.14,2.19,195,Maintenance
CRN01222,DR03019,PR00003,SR03612,QC-06,Quay Crane,5.28,1.07,119,Inspection
CRN01223,DR02049,PR00003,SR03345,QC-02,RTG Crane,4.49,1.09,114,Inspection
CRN01224,DR09686,PR00006,SR00021,QC-02,Quay Crane,7.43,0.76,134,Operational
CRN01225,DR06305,PR00003,SR02964,QC-01,Quay Crane,7.88,0.77,237,Operational
CRN01226,DR06468,PR00003,SR08520,QC-02,RTG Crane,8.26,0.69,249,Operational
CRN01227,DR05049,PR00007,SR08964,QC-07,Quay Crane,4.65,0.96,152,Operational
CRN01228,DR02216,PR00006,SR09611,QC-07,Quay Crane,7.56,1.54,203,Inspection
CRN01229,DR06554,PR00002,SR04688,QC-07,Quay Crane,8.05,1.19,184,Inspection
CRN01230,DR02558,PR00007,SR04048,QC-05,Quay Crane,6.36,1.84,110,Maintenance
CRN01231,DR08190,PR00001,SR04559,QC-06,RTG Crane,6.56,0.75,206,Operational
CRN01232,DR08785,PR00006,SR08440,QC-03,RTG Crane,6.43,1.11,194,Inspection
CRN01233,DR05769,PR00001,SR00132,QC-06,Quay Crane,6.27,1.36,164,Inspection
CRN01234,DR07952,PR00003,SR09785,QC-08,RTG Crane,9.03,0.88,242,Operational
CRN01235,DR09139,PR00007,SR03372,QC-03,Quay Crane,6.24,1.13,194,Inspection
CRN01236,DR07996,PR00001,SR00287,QC-01,Quay Crane,5.98,0.37,128,Operational
CRN01237,DR00748,PR00006,SR01775,QC-05,Quay Crane,3.79,1.9,75,Maintenance
CRN01238,DR08440,PR00003,SR09243,QC-02,Quay Crane,8.1,0.72,261,Operational
CRN01239,DR07374,PR00001,SR03513,QC-08,Quay Crane,5.88,0.43,115,Operational
CRN01240,DR00856,PR00007,SR03602,QC-07,RTG Crane,5.87,1.01,179,Inspection
CRN01241,DR07061,PR00004,SR00918,QC-05,Quay Crane,9.42,1.8,217,Maintenance
CRN01242,DR04825,PR00006,SR03100,QC-06,RTG Crane,5.3,0.6,126,Operational
CRN01243,DR09272,PR00006,SR08143,QC-03,Quay Crane,4.86,1.15,119,Inspection
CRN01244,DR07949,PR00001,SR03730,QC-06,Quay Crane,4.88,1.22,134,Inspection
CRN01245,DR07380,PR00002,SR08767,QC-03,Quay Crane,4.87,1.08,128,Inspection
CRN01246,DR03165,PR00002,SR05859,QC-07,Quay Crane,6.0,1.18,171,Inspection
CRN01247,DR04473,PR00003,SR02290,QC-01,Quay Crane,6.94,0.62,209,Operational
CRN01248,DR09862,PR00001,SR04973,QC-05,Quay Crane,6.58,2.11,137,Maintenance
CRN01249,DR02072,PR00003,SR06841,QC-05,Quay Crane,8.38,1.53,211,Inspection
CRN01250,DR08752,PR00006,SR05423,QC-01,Quay Crane,7.75,0.34,206,Operational
CRN01251,DR09475,PR00001,SR08387,QC-02,RTG Crane,7.4,0.8,229,Operational
CRN01252,DR04215,PR00005,SR06191,QC-05,Quay Crane,7.6,2.09,182,Maintenance
CRN01253,DR05161,PR00003,SR06849,QC-02,Quay Crane,7.96,0.98,175,Operational
CRN01254,DR09932,PR00001,SR08196,QC-03,Quay Crane,6.86,1.75,161,Maintenance
CRN01255,DR07162,PR00001,SR02407,QC-03,RTG Crane,9.5,1.19,285,Inspection
CRN01256,DR07351,PR00001,SR05916,QC-01,Quay Crane,6.1,0.36,179,Operational
CRN01257,DR09425,PR00004,SR06593,QC-03,Quay Crane,6.21,1.18,177,Inspection
CRN01258,DR03135,PR00001,SR00078,QC-02,Quay Crane,5.76,0.65,122,Operational
CRN01259,DR00696,PR00006,SR07944,QC-07,Quay Crane,5.84,0.97,196,Operational
CRN01260,DR05333,PR00006,SR05970,QC-03,Quay Crane,5.27,1.45,149,Inspection
CRN01261,DR03402,PR00001,SR09026,QC-07,Quay Crane,5.33,0.77,154,Operational
CRN01262,DR08522,PR00006,SR00385,QC-06,Quay Crane,6.79,1.25,167,Inspection
CRN01263,DR04275,PR00007,SR09084,QC-08,Quay Crane,6.75,0.58,228,Operational
CRN01264,DR09974,PR00001,SR05886,QC-08,RTG Crane,6.33,0.72,127,Operational
CRN01265,DR06713,PR00007,SR05333,QC-07,Quay Crane,5.82,0.86,107,Operational
CRN01266,DR01802,PR00002,SR06643,QC-07,RTG Crane,9.03,1.0,225,Operational
CRN01267,DR02835,PR00004,SR07578,QC-06,Quay Crane,9.36,0.8,244,Operational
CRN01268,DR06025,PR00001,SR07453,QC-01,Quay Crane,8.14,0.42,224,Operational
CRN01269,DR09491,PR00006,SR03173,QC-08,Quay Crane,7.55,0.48,217,Operational
CRN01270,DR07492,PR00006,SR04867,QC-01,Quay Crane,9.37,0.55,288,Operational
CRN01271,DR01942,PR00007,SR03637,QC-06,Quay Crane,7.57,0.81,205,Operational
CRN01272,DR06544,PR00007,SR05582,QC-02,Quay Crane,5.04,0.99,117,Operational
CRN01273,DR07175,PR00001,SR03219,QC-01,Quay Crane,5.63,0.75,143,Operational
CRN01274,DR08211,PR00004,SR09091,QC-06,Quay Crane,7.24,1.39,212,Inspection
CRN01275,DR04042,PR00002,SR08379,QC-05,Quay Crane,8.1,1.91,192,Maintenance
CRN01276,DR07107,PR00001,SR07237,QC-06,RTG Crane,9.1,0.9,243,Operational
CRN01277,DR09417,PR00001,SR03820,QC-07,Quay Crane,9.06,1.23,226,Inspection
CRN01278,DR06386,PR00007,SR03500,QC-01,Quay Crane,8.5,0.66,249,Operational
CRN01279,DR07822,PR00005,SR08232,QC-07,Quay Crane,8.68,1.02,251,Inspection
CRN01280,DR08365,PR00001,SR07287,QC-01,Quay Crane,6.65,0.76,208,Operational
CRN01281,DR08277,PR00007,SR07717,QC-08,Quay Crane,6.57,0.8,173,Operational
CRN01282,DR03998,PR00006,SR09420,QC-06,Quay Crane,6.48,0.53,175,Operational
CRN01283,DR00841,PR00002,SR07588,QC-04,Quay Crane,7.26,1.17,159,Inspection
CRN01284,DR05485,PR00003,SR07293,QC-04,Quay Crane,8.33,0.78,178,Operational
CRN01285,DR00846,PR00005,SR01856,QC-01,RTG Crane,10.0,0.33,266,Operational
CRN01286,DR05502,PR00005,SR08534,QC-03,Quay Crane,6.55,1.11,166,Inspection
CRN01287,DR05531,PR00003,SR01700,QC-01,Quay Crane,6.23,0.61,163,Operational
CRN01288,DR05134,PR00003,SR07597,QC-06,RTG Crane,8.17,0.75,252,Operational
CRN01289,DR08741,PR00001,SR05152,QC-06,Quay Crane,6.55,0.72,138,Operational
CRN01290,DR02247,PR00003,SR02877,QC-08,Quay Crane,9.14,0.52,203,Operational
CRN01291,DR03598,PR00002,SR05811,QC-07,Quay Crane,9.36,1.33,197,Inspection
CRN01292,DR05141,PR00002,SR08508,QC-08,RTG Crane,10.0,0.54,263,Operational
CRN01293,DR08122,PR00002,SR04111,QC-02,Quay Crane,7.92,0.61,263,Operational
CRN01294,DR04664,PR00004,SR02451,QC-06,RTG Crane,9.59,1.34,292,Inspection
CRN01295,DR07260,PR00003,SR05032,QC-02,Quay Crane,5.29,0.94,170,Operational
CRN01296,DR02398,PR00003,SR04357,QC-02,Quay Crane,9.19,0.61,235,Operational
CRN01297,DR07324,PR00001,SR06192,QC-04,Quay Crane,8.44,0.76,194,Operational
CRN01298,DR00203,PR00007,SR08895,QC-04,Quay Crane,7.59,0.74,219,Operational
CRN01299,DR04329,PR00002,SR06770,QC-08,Quay Crane,6.95,0.62,240,Operational
CRN01300,DR08992,PR00003,SR05523,QC-05,RTG Crane,2.92,1.86,58,Maintenance
CRN01301,DR00728,PR00001,SR00778,QC-04,Quay Crane,8.3,0.66,201,Operational
CRN01302,DR02230,PR00005,SR06179,QC-06,Quay Crane,6.41,1.07,154,Inspection
CRN01303,DR01046,PR00003,SR03020,QC-01,Quay Crane,6.72,0.54,171,Operational
CRN01304,DR04727,PR00003,SR02116,QC-08,Quay Crane,7.58,0.67,259,Operational
CRN01305,DR09421,PR00006,SR02008,QC-03,Quay Crane,7.75,1.46,200,Inspection
CRN01306,DR05294,PR00005,SR01896,QC-02,Quay Crane,6.06,0.81,196,Operational
CRN01307,DR09854,PR00003,SR09925,QC-04,Quay Crane,5.98,0.89,179,Operational
CRN01308,DR01678,PR00003,SR08135,QC-05,Quay Crane,5.79,2.19,158,Maintenance
CRN01309,DR00926,PR00007,SR04806,QC-06,Quay Crane,7.36,0.89,234,Operational
CRN01310,DR04565,PR00007,SR04477,QC-06,RTG Crane,9.0,0.82,283,Operational
CRN01311,DR04360,PR00005,SR00712,QC-03,RTG Crane,7.48,1.01,192,Inspection
CRN01312,DR01212,PR00005,SR01086,QC-06,Quay Crane,7.69,1.13,171,Inspection
CRN01313,DR02542,PR00006,SR06951,QC-02,RTG Crane,6.89,0.79,178,Operational
CRN01314,DR00114,PR00007,SR07683,QC-07,Quay Crane,6.52,0.92,161,Operational
CRN01315,DR03575,PR00001,SR05452,QC-04,Quay Crane,6.24,0.57,210,Operational
CRN01316,DR03067,PR00007,SR06145,QC-02,Quay Crane,6.62,0.93,190,Operational
CRN01317,DR04722,PR00005,SR01914,QC-02,Quay Crane,5.08,1.02,83,Inspection
CRN01318,DR08272,PR00004,SR05590,QC-07,Quay Crane,9.19,1.34,221,Inspection
CRN01319,DR02617,PR00003,SR00930,QC-08,Quay Crane,7.62,0.61,192,Operational
CRN01320,DR00977,PR00002,SR02725,QC-07,Quay Crane,7.52,1.39,221,Inspection
CRN01321,DR01505,PR00006,SR09698,QC-05,Quay Crane,7.79,1.88,184,Maintenance
CRN01322,DR07669,PR00004,SR09740,QC-01,Quay Crane,6.58,0.61,211,Operational
CRN01323,DR01146,PR00002,SR09365,QC-01,Quay Crane,7.69,0.36,177,Operational
CRN01324,DR01596,PR00004,SR04953,QC-04,Quay Crane,6.24,0.97,107,Operational
CRN01325,DR00617,PR00001,SR01744,QC-04,Quay Crane,6.43,0.87,177,Operational
CRN01326,DR09033,PR00003,SR03060,QC-08,Quay Crane,7.17,0.53,141,Operational
CRN01327,DR00368,PR00004,SR00167,QC-03,Quay Crane,7.31,1.63,181,Maintenance
CRN01328,DR04622,PR00004,SR00456,QC-03,Quay Crane,9.43,1.04,260,Inspection
CRN01329,DR00872,PR00001,SR06549,QC-03,RTG Crane,5.83,1.16,183,Inspection
CRN01330,DR05916,PR00001,SR03548,QC-05,Quay Crane,5.76,1.55,169,Inspection
CRN01331,DR00127,PR00002,SR07918,QC-04,Quay Crane,6.55,0.6,142,Operational
CRN01332,DR04912,PR00004,SR02402,QC-07,RTG Crane,8.76,1.02,204,Inspection
CRN01333,DR08294,PR00007,SR04475,QC-04,Quay Crane,7.64,0.94,167,Operational
CRN01334,DR03528,PR00005,SR00587,QC-08,Quay Crane,10.0,0.66,256,Operational
CRN01335,DR01409,PR00005,SR04484,QC-02,Quay Crane,7.1,0.76,231,Operational
CRN01336,DR08498,PR00002,SR09720,QC-05,Quay Crane,7.76,1.96,286,Maintenance
CRN01337,DR09083,PR00001,SR05591,QC-04,Quay Crane,7.33,0.9,204,Operational
CRN01338,DR09393,PR00006,SR02651,QC-02,Quay Crane,7.62,1.15,197,Inspection
CRN01339,DR02561,PR00003,SR04379,QC-08,Quay Crane,6.06,0.6,154,Operational
CRN01340,DR05317,PR00001,SR01411,QC-06,Quay Crane,7.33,0.95,174,Operational
CRN01341,DR09265,PR00003,SR01433,QC-04,Quay Crane,5.51,0.45,91,Operational
CRN01342,DR07391,PR00005,SR01569,QC-02,RTG Crane,7.72,0.87,246,Operational
CRN01343,DR00938,PR00002,SR00645,QC-08,Quay Crane,7.87,0.69,228,Operational
CRN01344,DR05870,PR00001,SR02970,QC-03,Quay Crane,6.9,1.22,172,Inspection
CRN01345,DR08929,PR00004,SR06565,QC-03,Quay Crane,6.21,1.37,174,Inspection
CRN01346,DR07294,PR00001,SR09624,QC-01,Quay Crane,6.08,0.5,176,Operational
CRN01347,DR09666,PR00003,SR06205,QC-08,Quay Crane,5.79,0.72,186,Operational
CRN01348,DR00904,PR00006,SR07004,QC-04,Quay Crane,6.11,0.65,175,Operational
CRN01349,DR03168,PR00007,SR07048,QC-06,Quay Crane,10.0,1.01,266,Inspection
CRN01350,DR08124,PR00003,SR05296,QC-04,RTG Crane,7.63,0.57,210,Operational
CRN01351,DR00049,PR00001,SR05052,QC-08,Quay Crane,6.83,0.82,160,Operational
CRN01352,DR09469,PR00003,SR04548,QC-02,RTG Crane,6.11,0.95,132,Operational
CRN01353,DR02434,PR00002,SR07065,QC-07,Quay Crane,6.98,1.47,205,Inspection
CRN01354,DR03361,PR00006,SR01164,QC-06,Quay Crane,8.08,0.98,274,Operational
CRN01355,DR04650,PR00005,SR07487,QC-07,RTG Crane,8.0,1.19,185,Inspection
CRN01356,DR06086,PR00003,SR09239,QC-04,Quay Crane,8.65,0.35,191,Operational
CRN01357,DR07633,PR00005,SR08421,QC-01,Quay Crane,8.72,0.77,192,Operational
CRN01358,DR03304,PR00002,SR04905,QC-05,Quay Crane,7.17,1.87,166,Maintenance
CRN01359,DR03717,PR00003,SR01202,QC-06,Quay Crane,6.15,0.89,142,Operational
CRN01360,DR05995,PR00007,SR04848,QC-04,Quay Crane,6.84,0.91,209,Operational
CRN01361,DR09490,PR00002,SR01666,QC-07,Quay Crane,8.38,1.39,256,Inspection
CRN01362,DR05266,PR00002,SR02681,QC-07,Quay Crane,6.22,1.11,215,Inspection
CRN01363,DR06498,PR00006,SR04719,QC-07,RTG Crane,10.0,1.29,308,Inspection
CRN01364,DR02840,PR00003,SR06917,QC-04,Quay Crane,6.17,0.71,183,Operational
CRN01365,DR05381,PR00002,SR02534,QC-03,Quay Crane,7.96,1.64,175,Maintenance
CRN01366,DR06539,PR00001,SR00788,QC-04,Quay Crane,7.64,0.45,218,Operational
CRN01367,DR00634,PR00003,SR00277,QC-03,RTG Crane,8.4,1.68,198,Maintenance
CRN01368,DR02258,PR00003,SR01798,QC-02,Quay Crane,4.12,1.08,45,Inspection
CRN01369,DR02490,PR00003,SR09404,QC-03,Quay Crane,8.63,1.25,228,Inspection
CRN01370,DR07262,PR00002,SR06510,QC-04,Quay Crane,6.65,0.57,165,Operational
CRN01371,DR07251,PR00003,SR08413,QC-05,Quay Crane,5.93,1.95,111,Maintenance
CRN01372,DR08716,PR00004,SR01756,QC-08,RTG Crane,8.65,0.29,224,Operational
CRN01373,DR03224,PR00006,SR03097,QC-06,Quay Crane,4.48,1.01,173,Inspection
CRN01374,DR02923,PR00004,SR00605,QC-03,Quay Crane,10.0,1.39,297,Inspection
CRN01375,DR03093,PR00004,SR04768,QC-02,Quay Crane,7.51,0.95,257,Operational
CRN01376,DR09961,PR00006,SR06221,QC-07,Quay Crane,6.98,1.04,189,Inspection
CRN01377,DR09129,PR00001,SR06179,QC-03,Quay Crane,5.3,1.96,79,Maintenance
CRN01378,DR05131,PR00002,SR07782,QC-08,Quay Crane,6.8,0.67,130,Operational
CRN01379,DR01047,PR00001,SR01907,QC-02,Quay Crane,8.96,1.12,200,Inspection
CRN01380,DR03157,PR00002,SR02710,QC-05,Quay Crane,7.59,1.96,261,Maintenance
CRN01381,DR00915,PR00007,SR04759,QC-06,Quay Crane,8.04,1.17,219,Inspection
CRN01382,DR08407,PR00002,SR08648,QC-02,Quay Crane,8.71,0.53,247,Operational
CRN01383,DR03978,PR00006,SR00019,QC-01,Quay Crane,5.92,0.99,156,Operational
CRN01384,DR05692,PR00001,SR08571,QC-03,Quay Crane,4.77,1.48,132,Inspection
CRN01385,DR05308,PR00003,SR01600,QC-08,RTG Crane,5.7,0.74,118,Operational
CRN01386,DR03479,PR00002,SR07236,QC-04,Quay Crane,7.16,0.85,181,Operational
CRN01387,DR02772,PR00002,SR03217,QC-03,Quay Crane,6.84,1.47,120,Inspection
CRN01388,DR07577,PR00003,SR02807,QC-03,Quay Crane,6.82,1.4,188,Inspection
CRN01389,DR06680,PR00004,SR06551,QC-08,Quay Crane,7.97,0.57,233,Operational
CRN01390,DR08058,PR00003,SR02953,QC-01,Quay Crane,6.56,0.28,158,Operational
CRN01391,DR03119,PR00006,SR05826,QC-01,RTG Crane,5.61,0.98,86,Operational
CRN01392,DR02169,PR00007,SR06303,QC-05,RTG Crane,5.72,1.6,134,Maintenance
CRN01393,DR06339,PR00003,SR04772,QC-06,Quay Crane,8.12,1.21,243,Inspection
CRN01394,DR00554,PR00007,SR03257,QC-01,Quay Crane,8.81,0.67,200,Operational
CRN01395,DR07794,PR00001,SR04914,QC-01,Quay Crane,9.3,0.39,227,Operational
CRN01396,DR05786,PR00002,SR00333,QC-05,Quay Crane,6.49,2.03,159,Maintenance
CRN01397,DR08693,PR00003,SR07600,QC-08,Quay Crane,7.46,0.52,206,Operational
CRN01398,DR06259,PR00004,SR03715,QC-03,Quay Crane,7.91,1.82,219,Maintenance
CRN01399,DR06670,PR00004,SR05404,QC-04,Quay Crane,7.63,0.69,251,Operational
CRN01400,DR09713,PR00004,SR07723,QC-01,Quay Crane,8.04,0.77,192,Operational
CRN01401,DR02287,PR00006,SR05550,QC-08,Quay Crane,8.24,0.51,191,Operational
CRN01402,DR06069,PR00002,SR05350,QC-01,Quay Crane,6.05,0.33,151,Operational
CRN01403,DR02973,PR00006,SR09658,QC-03,Quay Crane,6.27,1.34,129,Inspection
CRN01404,DR04702,PR00004,SR08840,QC-02,Quay Crane,7.84,1.21,181,Inspection
CRN01405,DR02524,PR00003,SR05998,QC-03,RTG Crane,5.71,0.97,146,Operational
CRN01406,DR00815,PR00002,SR02738,QC-08,Quay Crane,6.27,0.48,150,Operational
CRN01407,DR04336,PR00002,SR00185,QC-06,Quay Crane,7.43,0.94,231,Operational
CRN01408,DR03140,PR00003,SR06531,QC-02,Quay Crane,6.46,0.6,137,Operational
CRN01409,DR01253,PR00005,SR07726,QC-08,Quay Crane,7.73,0.35,209,Operational
CRN01410,DR07318,PR00003,SR07814,QC-05,Quay Crane,6.15,2.08,105,Maintenance
CRN01411,DR08633,PR00001,SR02532,QC-05,Quay Crane,3.63,1.69,93,Maintenance
CRN01412,DR04663,PR00005,SR03729,QC-03,Quay Crane,7.64,1.17,210,Inspection
CRN01413,DR06773,PR00004,SR01739,QC-02,Quay Crane,7.09,0.68,250,Operational
CRN01414,DR08260,PR00007,SR08954,QC-07,Quay Crane,9.08,1.16,273,Inspection
CRN01415,DR02821,PR00003,SR08653,QC-08,Quay Crane,6.64,0.74,129,Operational
CRN01416,DR00699,PR00004,SR06081,QC-02,Quay Crane,7.32,0.54,215,Operational
CRN01417,DR06307,PR00003,SR07116,QC-01,Quay Crane,6.6,0.5,174,Operational
CRN01418,DR02520,PR00005,SR05251,QC-05,Quay Crane,6.14,1.7,171,Maintenance
CRN01419,DR01531,PR00003,SR07093,QC-08,Quay Crane,6.47,0.32,155,Operational
CRN01420,DR07573,PR00001,SR01790,QC-03,Quay Crane,5.73,1.23,173,Inspection
CRN01421,DR06153,PR00007,SR02280,QC-06,RTG Crane,7.38,1.16,194,Inspection
CRN01422,DR08676,PR00005,SR06505,QC-02,Quay Crane,7.35,0.89,180,Operational
CRN01423,DR01163,PR00004,SR05933,QC-07,Quay Crane,5.75,1.37,115,Inspection
CRN01424,DR02946,PR00003,SR09624,QC-05,Quay Crane,8.46,1.3,185,Inspection
CRN01425,DR01277,PR00005,SR07463,QC-05,RTG Crane,6.1,1.69,128,Maintenance
CRN01426,DR02647,PR00001,SR09480,QC-04,Quay Crane,7.16,0.81,180,Operational
CRN01427,DR09616,PR00002,SR03379,QC-06,Quay Crane,8.44,0.86,255,Operational
CRN01428,DR08674,PR00001,SR06497,QC-02,RTG Crane,9.13,0.83,285,Operational
