Movement_ID,Date_Record_ID,Port_Record_ID,Ship_Record_ID,Container_ID,Movement_Type,Status,Movement_Time_Min,Dwell_Time_Hours,Customs_Delay_Hours
MV01725,DR06444,PR00006,SR07658,CONT02980,Import,Discharged,94,68.5,0.0
MV01726,DR07116,PR00003,SR00761,CONT03774,Import,Loaded,100,34.3,4.2
MV01727,DR01861,PR00007,SR06041,CONT06847,Export,Gate Out,87,26.6,0.0
MV01728,DR00400,PR00001,SR08521,CONT06795,Import,Discharged,75,24.0,3.7
MV01729,DR06697,PR00006,SR01382,CONT06399,Transshipment,Loaded,88,53.5,0.0
MV01730,DR08191,PR00006,SR02267,CONT02347,Import,Gate Out,119,42.5,0.0
MV01731,DR00635,PR00001,SR04187,CONT03404,Import,In Yard,67,43.2,0.0
MV01732,DR09138,PR00003,SR08549,CONT07204,Export,Discharged,66,35.9,0.0
MV01733,DR06497,PR00004,SR06156,CONT02852,Import,Loaded,43,42.9,0.0
MV01734,DR08717,PR00003,SR05626,CONT06470,Export,In Yard,76,51.2,0.0
MV01735,DR05070,PR00003,SR07059,CONT03956,Export,Gate Out,81,56.8,0.0
MV01736,DR02143,PR00007,SR05323,CONT06315,Export,Gate Out,89,30.4,0.0
MV01737,DR05153,PR00005,SR06546,CONT09459,Export,Loaded,72,54.1,0.0
MV01738,DR07620,PR00007,SR01990,CONT07266,Export,Loaded,74,53.6,0.0
MV01739,DR09113,PR00006,SR03518,CONT06995,Transshipment,Discharged,103,35.6,0.0
MV01740,DR06824,PR00006,SR05961,CONT04819,Import,Discharged,100,59.9,0.0
MV01741,DR04237,PR00005,SR06507,CONT09922,Export,Gate Out,105,70.0,3.3
MV01742,DR06687,PR00004,SR04867,CONT02001,Export,Loaded,77,34.9,5.0
MV01743,DR03950,PR00006,SR06203,CONT06755,Import,Gate Out,104,50.5,0.0
MV01744,DR00901,PR00004,SR05907,CONT05073,Export,Gate Out,110,19.6,0.0
MV01745,DR03383,PR00001,SR09407,CONT00659,Export,In Yard,97,40.5,0.0
MV01746,DR04263,PR00004,SR09299,CONT00513,Import,Loaded,118,50.6,5.7
MV01747,DR04158,PR00001,SR02760,CONT07456,Import,Loaded,67,65.7,0.0
MV01748,DR00068,PR00007,SR02005,CONT08094,Export,Loaded,60,32.9,0.0
MV01749,DR02666,PR00004,SR05371,CONT01392,Import,Gate Out,111,59.0,0.0
MV01750,DR09804,PR00004,SR07736,CONT08594,Import,In Yard,133,54.4,0.0
MV01751,DR09952,PR00001,SR00797,CONT00698,Export,In Yard,39,65.0,0.0
MV01752,DR02403,PR00003,SR05950,CONT00903,Export,In Yard,73,45.3,4.2
MV01753,DR03453,PR00002,SR03941,CONT08527,Export,Gate Out,42,34.8,0.0
MV01754,DR09604,PR00005,SR09855,CONT05633,Import,Gate Out,83,53.0,0.0
MV01755,DR01968,PR00004,SR06414,CONT03540,Import,In Yard,119,54.9,0.0
MV01756,DR07701,PR00003,SR02890,CONT03151,Export,Loaded,75,55.2,0.0
MV01757,DR05389,PR00002,SR08786,CONT09283,Import,Loaded,58,44.8,2.7
MV01758,DR02113,PR00003,SR08830,CONT03423,Transshipment,Gate Out,40,21.8,0.0
MV01759,DR08541,PR00003,SR03676,CONT03681,Export,In Yard,44,43.8,0.0
MV01760,DR04284,PR00006,SR02077,CONT02179,Import,In Yard,132,58.0,0.0
MV01761,DR03011,PR00006,SR00994,CONT06963,Export,In Yard,121,43.9,0.0
MV01762,DR05974,PR00005,SR06706,CONT03966,Transshipment,Loaded,84,43.8,0.0
MV01763,DR05148,PR00002,SR00071,CONT08424,Export,Loaded,58,13.6,0.0
MV01764,DR00426,PR00001,SR06722,CONT08679,Export,Gate Out,85,47.3,0.0
MV01765,DR01760,PR00007,SR00157,CONT06638,Import,In Yard,115,63.9,2.2
MV01766,DR05544,PR00007,SR04637,CONT06252,Export,Gate Out,114,65.5,0.0
MV01767,DR07523,PR00001,SR09524,CONT02189,Export,Loaded,115,53.1,0.0
MV01768,DR03492,PR00005,SR04076,CONT09977,Export,Customs Hold,97,40.5,17.8
MV01769,DR09200,PR00003,SR03392,CONT09408,Import,In Yard,73,22.0,0.0
MV01770,DR00821,PR00001,SR09652,CONT03975,Transshipment,Gate Out,83,58.2,5.3
MV01771,DR04154,PR00007,SR04956,CONT08708,Export,In Yard,80,60.3,0.0
MV01772,DR06948,PR00007,SR07300,CONT07451,Import,In Yard,97,51.4,0.0
MV01773,DR01475,PR00007,SR09645,CONT01369,Import,Customs Hold,104,64.9,16.0
MV01774,DR05664,PR00001,SR07612,CONT01376,Import,Loaded,90,19.1,5.4
MV01775,DR09978,PR00003,SR02480,CONT03816,Import,Loaded,100,70.4,0.0
MV01776,DR08119,PR00006,SR07733,CONT03438,Import,Loaded,138,44.2,0.0
MV01777,DR03736,PR00005,SR04098,CONT04356,Export,Discharged,75,50.7,0.0
MV01778,DR09017,PR00003,SR02926,CONT05717,Import,Discharged,89,40.8,0.0
MV01779,DR07986,PR00003,SR00281,CONT05022,Import,Gate Out,99,42.5,0.0
MV01780,DR01956,PR00001,SR01699,CONT05510,Import,In Yard,60,14.4,0.0
MV01781,DR06658,PR00004,SR04210,CONT09384,Import,Loaded,97,39.8,0.0
MV01782,DR06562,PR00006,SR01688,CONT04862,Import,Discharged,99,51.6,0.0
MV01783,DR03320,PR00001,SR01888,CONT09289,Import,Loaded,35,38.6,3.9
MV01784,DR03197,PR00001,SR06075,CONT09062,Export,In Yard,70,48.4,0.0
MV01785,DR02331,PR00003,SR06696,CONT08146,Export,Discharged,81,38.0,0.0
MV01786,DR05609,PR00004,SR04506,CONT05382,Export,In Yard,115,60.2,0.0
MV01787,DR01211,PR00002,SR06223,CONT05765,Import,Discharged,101,36.4,0.0
MV01788,DR01533,PR00001,SR03302,CONT09027,Import,Customs Hold,89,48.2,17.9
MV01789,DR08162,PR00005,SR01328,CONT03668,Import,Discharged,95,48.7,0.0
MV01790,DR02493,PR00002,SR01634,CONT00024,Import,Gate Out,102,37.4,0.0
MV01791,DR06166,PR00004,SR07846,CONT06885,Export,In Yard,57,51.8,3.3
MV01792,DR08118,PR00004,SR02418,CONT08545,Export,Gate Out,104,56.5,0.0
MV01793,DR00177,PR00003,SR04301,CONT08033,Export,Discharged,83,51.2,1.2
MV01794,DR02086,PR00004,SR03056,CONT01380,Import,Gate Out,40,62.1,0.0
MV01795,DR00403,PR00005,SR07788,CONT07482,Import,Discharged,76,35.8,0.0
MV01796,DR03889,PR00004,SR06385,CONT05906,Transshipment,Discharged,98,33.3,0.0
MV01797,DR02923,PR00004,SR00855,CONT00669,Import,Gate Out,63,61.2,0.0
MV01798,DR08548,PR00003,SR06334,CONT06603,Import,Discharged,44,20.3,0.0
MV01799,DR08291,PR00003,SR07094,CONT04751,Import,In Yard,127,62.4,0.0
MV01800,DR02636,PR00003,SR07102,CONT09088,Transshipment,Discharged,12,25.2,0.0
MV01801,DR03153,PR00003,SR06098,CONT09309,Transshipment,Discharged,108,40.8,0.0
MV01802,DR05265,PR00003,SR07461,CONT03040,Import,Loaded,89,38.0,0.0
MV01803,DR05474,PR00002,SR00416,CONT00796,Import,Gate Out,79,22.6,0.0
MV01804,DR01767,PR00005,SR07239,CONT02459,Export,In Yard,106,31.4,0.0
MV01805,DR06845,PR00001,SR07618,CONT09146,Import,Customs Hold,75,20.2,15.4
MV01806,DR02008,PR00007,SR00605,CONT08848,Import,Loaded,71,55.7,0.0
MV01807,DR09048,PR00004,SR09347,CONT00141,Import,In Yard,78,42.3,0.0
MV01808,DR02369,PR00001,SR06400,CONT03530,Import,In Yard,69,40.2,0.0
MV01809,DR09716,PR00004,SR08713,CONT04106,Import,In Yard,96,49.7,0.0
MV01810,DR02792,PR00003,SR08985,CONT07369,Export,Discharged,65,38.8,0.0
MV01811,DR03174,PR00007,SR00287,CONT00729,Export,Gate Out,66,38.7,0.0
MV01812,DR01088,PR00007,SR09910,CONT00584,Export,In Yard,58,55.4,0.0
MV01813,DR00187,PR00006,SR06700,CONT04504,Import,Discharged,85,28.6,0.0
MV01814,DR05851,PR00004,SR00251,CONT00452,Import,Loaded,99,27.7,0.0
MV01815,DR08240,PR00007,SR00289,CONT01083,Export,In Yard,83,68.7,0.0
MV01816,DR04400,PR00004,SR04109,CONT07827,Import,In Yard,42,42.0,0.0
MV01817,DR00826,PR00006,SR02511,CONT08749,Import,Discharged,86,25.2,0.0
MV01818,DR00194,PR00001,SR02607,CONT00206,Import,Discharged,94,48.2,0.0
MV01819,DR06687,PR00007,SR07422,CONT08647,Import,Gate Out,127,34.3,0.0
MV01820,DR00345,PR00004,SR01988,CONT03313,Export,In Yard,120,67.4,0.0
MV01821,DR00273,PR00002,SR09225,CONT00471,Import,In Yard,69,49.5,0.0
MV01822,DR07503,PR00007,SR06748,CONT01800,Export,Gate Out,111,78.3,0.0
MV01823,DR06866,PR00005,SR08968,CONT03754,Import,Gate Out,80,40.1,0.0
MV01824,DR08286,PR00007,SR03929,CONT06356,Export,In Yard,109,35.2,0.0
MV01825,DR04905,PR00001,SR06570,CONT03402,Export,Loaded,77,31.0,0.0
MV01826,DR09839,PR00004,SR08077,CONT03074,Import,Discharged,79,39.8,0.0
MV01827,DR00489,PR00005,SR02678,CONT04927,Export,Gate Out,90,57.0,0.0
MV01828,DR00552,PR00001,SR06772,CONT02732,Transshipment,Loaded,107,18.2,0.0
MV01829,DR04486,PR00005,SR09136,CONT02174,Import,Discharged,111,51.9,0.0
MV01830,DR04937,PR00004,SR03424,CONT08634,Export,In Yard,125,37.3,4.9
MV01831,DR09287,PR00002,SR05032,CONT04063,Export,Gate Out,38,28.8,0.0
MV01832,DR00887,PR00005,SR01600,CONT00207,Export,Loaded,102,70.0,0.0
MV01833,DR08921,PR00001,SR08470,CONT09236,Import,Discharged,65,57.0,0.0
MV01834,DR05607,PR00006,SR00982,CONT02075,Import,Loaded,96,55.0,0.0
MV01835,DR07156,PR00006,SR03990,CONT03555,Import,Discharged,87,57.8,2.7
MV01836,DR06405,PR00003,SR03364,CONT06119,Import,Gate Out,79,41.6,0.0
MV01837,DR06717,PR00003,SR04770,CONT03316,Import,Loaded,131,46.4,0.0
MV01838,DR05345,PR00003,SR04077,CONT00856,Export,Loaded,108,26.6,0.0
MV01839,DR05899,PR00002,SR03655,CONT02360,Import,Discharged,70,19.5,0.0
MV01840,DR02278,PR00006,SR00926,CONT07361,Import,Loaded,48,43.1,0.0
MV01841,DR06114,PR00002,SR09191,CONT06537,Import,Loaded,32,22.9,0.0
MV01842,DR04483,PR00003,SR04838,CONT08179,Import,Gate Out,99,52.0,0.0
MV01843,DR08249,PR00002,SR03396,CONT04408,Export,Loaded,53,44.9,0.0
MV01844,DR04595,PR00004,SR08058,CONT09513,Export,Gate Out,83,42.6,0.0
MV01845,DR02560,PR00006,SR01611,CONT03220,Import,Gate Out,55,33.6,0.0
MV01846,DR09203,PR00001,SR02781,CONT08278,Import,Loaded,73,49.9,0.0
MV01847,DR04625,PR00002,SR09135,CONT02435,Import,In Yard,71,50.3,0.0
MV01848,DR02475,PR00001,SR00774,CONT07815,Transshipment,Loaded,50,26.6,0.0
MV01849,DR03453,PR00001,SR06997,CONT07272,Import,Discharged,68,37.2,0.0
MV01850,DR05005,PR00003,SR09123,CONT01512,Import,Loaded,80,38.6,0.0
MV01851,DR03927,PR00005,SR01625,CONT01769,Import,Gate Out,114,52.2,0.0
MV01852,DR08759,PR00004,SR03124,CONT00306,Import,Gate Out,40,44.5,1.7
MV01853,DR02133,PR00001,SR04502,CONT09387,Import,Customs Hold,73,36.7,6.5
MV01854,DR03813,PR00004,SR03339,CONT04918,Transshipment,In Yard,95,53.7,0.0
MV01855,DR00922,PR00006,SR00463,CONT05682,Import,Loaded,106,47.7,0.0
MV01856,DR04140,PR00003,SR00980,CONT07458,Import,Gate Out,99,30.8,0.0
MV01857,DR05625,PR00002,SR09761,CONT05602,Import,Gate Out,61,56.9,0.0
MV01858,DR02362,PR00005,SR06089,CONT00821,Import,Customs Hold,123,64.7,7.9
MV01859,DR05754,PR00001,SR06796,CONT05561,Transshipment,Loaded,96,26.1,0.0
MV01860,DR06307,PR00006,SR07083,CONT09283,Export,Customs Hold,50,47.8,16.0
MV01861,DR07864,PR00006,SR04172,CONT00774,Transshipment,Loaded,66,58.4,0.0
MV01862,DR03937,PR00006,SR02584,CONT05586,Export,In Yard,78,39.5,0.0
MV01863,DR03744,PR00001,SR09040,CONT09024,Export,Gate Out,63,52.0,0.0
MV01864,DR07876,PR00001,SR03699,CONT02493,Export,Loaded,86,58.4,0.0
MV01865,DR04554,PR00006,SR02326,CONT03868,Export,Discharged,107,53.0,0.0
MV01866,DR06179,PR00003,SR09562,CONT07930,Export,Gate Out,81,74.9,0.0
MV01867,DR09273,PR00003,SR01014,CONT01444,Export,Loaded,65,45.4,0.0
MV01868,DR05841,PR00004,SR05700,CONT01480,Export,Loaded,67,45.8,0.0
MV01869,DR08908,PR00001,SR03707,CONT04803,Import,Customs Hold,75,43.8,8.0
MV01870,DR06999,PR00004,SR08025,CONT00170,Export,Discharged,89,41.9,0.0
MV01871,DR02800,PR00007,SR04327,CONT03511,Import,Loaded,136,47.7,0.0
MV01872,DR00460,PR00005,SR03575,CONT02881,Export,In Yard,46,25.5,0.0
MV01873,DR09827,PR00003,SR02759,CONT06414,Export,Gate Out,120,37.3,0.0
MV01874,DR02371,PR00007,SR03216,CONT06280,Export,In Yard,108,51.1,0.0
MV01875,DR09050,PR00005,SR09348,CONT00064,Export,In Yard,55,58.4,0.0
MV01876,DR03653,PR00001,SR01456,CONT07038,Export,In Yard,57,46.2,0.0
MV01877,DR01050,PR00005,SR00004,CONT03698,Export,In Yard,120,54.2,0.0
MV01878,DR08029,PR00001,SR02214,CONT03063,Import,Loaded,40,65.6,0.0
MV01879,DR06436,PR00002,SR08111,CONT05664,Import,In Yard,54,59.4,0.0
MV01880,DR00672,PR00004,SR04766,CONT00003,Import,Loaded,105,38.6,0.0
MV01881,DR02624,PR00002,SR06472,CONT07774,Import,Loaded,66,44.7,0.0
MV01882,DR03246,PR00001,SR02719,CONT05941,Import,Discharged,86,26.6,0.0
MV01883,DR06456,PR00004,SR08618,CONT00243,Export,Loaded,99,44.0,0.0
MV01884,DR06981,PR00002,SR03063,CONT05047,Export,Loaded,85,29.6,0.0
MV01885,DR06390,PR00003,SR06987,CONT08651,Import,Discharged,105,41.1,0.0
MV01886,DR06150,PR00002,SR05686,CONT04625,Export,Discharged,87,49.6,0.0
MV01887,DR09347,PR00005,SR06936,CONT05118,Import,Discharged,101,40.1,0.0
MV01888,DR07974,PR00006,SR07484,CONT05820,Export,Loaded,110,33.5,0.0
MV01889,DR07565,PR00001,SR05173,CONT00426,Import,Gate Out,61,29.1,0.0
MV01890,DR04109,PR00006,SR09986,CONT03712,Export,Gate Out,124,41.2,0.0
MV01891,DR05015,PR00001,SR03533,CONT02361,Import,Customs Hold,52,43.4,9.5
MV01892,DR02436,PR00002,SR00744,CONT09152,Import,Loaded,99,63.1,0.0
MV01893,DR05837,PR00002,SR07297,CONT00158,Import,In Yard,95,40.9,0.0
MV01894,DR04632,PR00002,SR03892,CONT08885,Export,In Yard,118,60.9,0.0
MV01895,DR09038,PR00001,SR04758,CONT05279,Transshipment,Gate Out,93,34.5,5.0
MV01896,DR03448,PR00005,SR03626,CONT05536,Export,In Yard,104,48.7,0.0
MV01897,DR03370,PR00006,SR03330,CONT02593,Export,In Yard,90,70.7,0.0
MV01898,DR03547,PR00007,SR02601,CONT03113,Import,Gate Out,104,46.7,0.0
MV01899,DR03518,PR00007,SR09000,CONT00017,Export,Discharged,119,58.9,0.0
MV01900,DR05327,PR00003,SR01160,CONT02072,Export,Discharged,83,29.6,0.0
MV01901,DR00719,PR00001,SR09239,CONT01093,Import,Gate Out,62,33.7,0.0
MV01902,DR03508,PR00001,SR02251,CONT05385,Export,Loaded,44,26.8,0.0
MV01903,DR08515,PR00003,SR02907,CONT07106,Import,Discharged,88,49.9,0.0
MV01904,DR01322,PR00006,SR02993,CONT07278,Import,Loaded,106,56.6,0.0
MV01905,DR08617,PR00002,SR07221,CONT00487,Import,Loaded,102,53.3,0.0
MV01906,DR00380,PR00001,SR05179,CONT05049,Export,In Yard,52,30.5,0.0
MV01907,DR07501,PR00003,SR05593,CONT07584,Export,Gate Out,94,40.8,0.0
MV01908,DR05301,PR00006,SR00320,CONT09443,Import,Loaded,107,67.0,0.0
MV01909,DR09681,PR00003,SR01313,CONT08017,Transshipment,In Yard,67,21.3,0.0
MV01910,DR02894,PR00005,SR05012,CONT02999,Export,Loaded,105,19.8,0.0
MV01911,DR08632,PR00003,SR07287,CONT01142,Export,Gate Out,92,40.5,0.0
MV01912,DR07672,PR00003,SR09462,CONT01975,Transshipment,Gate Out,85,56.9,0.0
MV01913,DR00230,PR00003,SR03790,CONT07154,Export,In Yard,72,38.1,0.0
MV01914,DR06120,PR00005,SR07925,CONT06368,Import,In Yard,108,39.6,0.0
MV01915,DR00847,PR00005,SR00845,CONT09224,Transshipment,Discharged,76,48.9,0.0
MV01916,DR08021,PR00003,SR06454,CONT03421,Import,In Yard,86,38.2,0.0
MV01917,DR04572,PR00002,SR04692,CONT09551,Import,In Yard,127,17.1,0.0
MV01918,DR03139,PR00001,SR05038,CONT04264,Import,Gate Out,72,35.6,0.0
MV01919,DR04017,PR00001,SR09338,CONT05572,Export,Gate Out,99,47.7,0.0
MV01920,DR05996,PR00001,SR04299,CONT08130,Transshipment,Customs Hold,50,42.4,15.8
MV01921,DR00165,PR00001,SR00728,CONT00044,Import,Loaded,64,18.3,0.0
MV01922,DR09604,PR00005,SR02777,CONT02432,Export,Discharged,91,64.4,6.0
MV01923,DR04530,PR00006,SR00467,CONT04696,Import,In Yard,112,40.6,0.0
MV01924,DR02387,PR00005,SR06011,CONT05778,Export,Discharged,62,46.8,0.0
MV01925,DR09376,PR00005,SR06639,CONT07172,Import,Gate Out,109,62.9,0.0
MV01926,DR09483,PR00007,SR04763,CONT08992,Export,In Yard,133,60.5,0.0
MV01927,DR02046,PR00007,SR07183,CONT02813,Export,Loaded,126,44.0,0.0
MV01928,DR01791,PR00002,SR07903,CONT02244,Import,In Yard,105,19.9,0.0
MV01929,DR02087,PR00001,SR09317,CONT06582,Transshipment,In Yard,81,59.2,0.0
MV01930,DR01518,PR00001,SR03150,CONT07088,Transshipment,Discharged,72,24.8,0.0
MV01931,DR02941,PR00006,SR02507,CONT07443,Import,Discharged,94,62.1,0.0
MV01932,DR07350,PR00001,SR02448,CONT04685,Export,In Yard,39,48.4,0.0
MV01933,DR08292,PR00002,SR07577,CONT06932,Export,Discharged,76,25.6,0.0
MV01934,DR09807,PR00003,SR07612,CONT03776,Import,Discharged,77,26.9,0.0
MV01935,DR09824,PR00004,SR01045,CONT02908,Import,Discharged,63,39.4,2.7
MV01936,DR08126,PR00004,SR05483,CONT02982,Export,In Yard,121,62.5,5.9
MV01937,DR00708,PR00006,SR02465,CONT09247,Export,Loaded,113,43.7,0.0
MV01938,DR00612,PR00004,SR07701,CONT03147,Export,Discharged,80,47.7,0.0
MV01939,DR04578,PR00006,SR04692,CONT01557,Export,Gate Out,87,39.0,1.2
MV01940,DR01785,PR00001,SR08187,CONT07029,Export,In Yard,52,48.2,0.0
MV01941,DR02987,PR00006,SR05540,CONT01095,Import,In Yard,60,33.2,0.0
MV01942,DR06926,PR00004,SR05759,CONT06331,Import,Loaded,97,35.1,0.0
MV01943,DR07551,PR00002,SR03566,CONT01378,Import,Loaded,73,24.1,5.4
MV01944,DR08636,PR00007,SR04967,CONT00087,Import,In Yard,106,41.2,0.0
MV01945,DR01968,PR00007,SR06337,CONT04960,Export,Gate Out,114,66.8,0.0
MV01946,DR04528,PR00006,SR09704,CONT05850,Export,In Yard,111,48.8,0.0
MV01947,DR09862,PR00007,SR02306,CONT03011,Import,Gate Out,97,42.6,0.0
MV01948,DR06606,PR00003,SR08437,CONT06568,Export,Loaded,72,19.3,0.0
MV01949,DR09114,PR00002,SR04963,CONT04612,Import,Loaded,80,36.0,0.0
MV01950,DR04308,PR00001,SR06885,CONT06280,Export,In Yard,89,31.3,0.0
MV01951,DR04170,PR00006,SR01572,CONT04964,Transshipment,Loaded,61,34.4,0.0
MV01952,DR04766,PR00006,SR05676,CONT05397,Import,Discharged,80,33.4,0.0
MV01953,DR08586,PR00007,SR02776,CONT01348,Export,In Yard,101,52.6,0.0
MV01954,DR08449,PR00006,SR01448,CONT01628,Import,In Yard,57,32.4,0.0
MV01955,DR01726,PR00004,SR09569,CONT00645,Import,Gate Out,91,46.5,0.0
MV01956,DR08065,PR00001,SR00094,CONT04541,Export,Gate Out,71,47.5,0.0
MV01957,DR08448,PR00001,SR08953,CONT04659,Export,Loaded,101,32.8,0.0
MV01958,DR05886,PR00003,SR07639,CONT02583,Export,Gate Out,52,29.2,5.0
MV01959,DR04606,PR00005,SR00163,CONT09456,Export,Loaded,127,65.7,0.0
MV01960,DR02079,PR00001,SR01745,CONT02426,Export,In Yard,49,40.9,3.4
MV01961,DR03435,PR00007,SR04567,CONT01711,Export,In Yard,98,40.7,4.5
MV01962,DR04481,PR00005,SR05558,CONT05932,Import,Gate Out,77,50.8,0.0
MV01963,DR07839,PR00002,SR02129,CONT03031,Import,Gate Out,87,46.4,0.0
MV01964,DR06983,PR00006,SR06083,CONT01649,Export,Customs Hold,83,44.4,20.2
MV01965,DR01942,PR00004,SR06147,CONT08877,Export,In Yard,61,22.1,0.0
MV01966,DR00418,PR00005,SR06799,CONT03654,Import,Loaded,83,31.1,0.0
MV01967,DR06845,PR00003,SR02964,CONT06575,Import,Gate Out,94,71.2,0.0
MV01968,DR06092,PR00003,SR05192,CONT07307,Import,In Yard,12,23.5,0.0
MV01969,DR04252,PR00001,SR06788,CONT05559,Import,Gate Out,54,38.9,0.0
MV01970,DR06214,PR00003,SR07933,CONT07661,Import,In Yard,92,67.6,0.0
MV01971,DR06095,PR00005,SR09223,CONT08211,Export,In Yard,128,60.9,0.0
MV01972,DR05906,PR00007,SR03898,CONT08865,Export,Gate Out,86,48.8,3.5
MV01973,DR04074,PR00006,SR08723,CONT04774,Transshipment,In Yard,103,35.1,0.0
MV01974,DR04949,PR00001,SR00892,CONT08104,Export,Discharged,39,25.9,0.0
MV01975,DR00365,PR00007,SR02711,CONT07022,Import,Gate Out,107,45.0,2.3
MV01976,DR04437,PR00001,SR08705,CONT01520,Export,In Yard,110,50.4,0.0
MV01977,DR01092,PR00001,SR07053,CONT04678,Export,Loaded,40,54.5,0.0
MV01978,DR06623,PR00005,SR01064,CONT02594,Export,Loaded,94,43.5,0.0
MV01979,DR00005,PR00007,SR00214,CONT03074,Export,Loaded,93,39.6,0.0
MV01980,DR03606,PR00007,SR05552,CONT04296,Export,In Yard,110,53.7,0.0
MV01981,DR04527,PR00006,SR07677,CONT05341,Import,Loaded,86,54.3,0.0
MV01982,DR09030,PR00002,SR00386,CONT08436,Import,Gate Out,67,47.9,0.0
MV01983,DR03887,PR00001,SR03380,CONT09446,Import,In Yard,101,40.8,0.0
MV01984,DR00419,PR00001,SR06132,CONT00125,Import,Loaded,95,29.4,0.0
MV01985,DR05997,PR00004,SR07210,CONT04789,Export,In Yard,102,60.5,0.0
MV01986,DR09011,PR00003,SR03300,CONT07766,Import,Customs Hold,83,39.6,4.0
MV01987,DR04427,PR00001,SR07653,CONT08589,Import,In Yard,80,43.2,0.0
MV01988,DR08964,PR00003,SR06370,CONT08467,Export,Discharged,63,30.2,0.0
MV01989,DR04682,PR00004,SR08778,CONT01309,Export,Discharged,97,33.4,0.0
MV01990,DR06869,PR00005,SR04348,CONT05679,Export,Discharged,113,56.5,0.0
MV01991,DR05563,PR00003,SR01530,CONT05423,Import,Gate Out,64,20.5,0.0
MV01992,DR08147,PR00002,SR09334,CONT00522,Import,Customs Hold,91,30.4,18.8
MV01993,DR03125,PR00004,SR07669,CONT08054,Export,In Yard,53,64.1,0.0
MV01994,DR04561,PR00005,SR02518,CONT05564,Export,Gate Out,45,54.7,0.0
MV01995,DR06561,PR00002,SR08110,CONT08469,Import,Loaded,51,40.9,0.0
MV01996,DR02431,PR00001,SR02963,CONT03066,Transshipment,Loaded,113,30.1,0.0
MV01997,DR09942,PR00007,SR06651,CONT00160,Export,Discharged,60,45.9,0.0
MV01998,DR04339,PR00005,SR03658,CONT03122,Export,Gate Out,76,45.0,0.0
MV01999,DR09404,PR00002,SR06240,CONT03908,Import,Loaded,47,31.8,0.0
MV02000,DR08413,PR00004,SR00770,CONT03744,Transshipment,Loaded,83,49.3,0.0
MV02001,DR04896,PR00004,SR01466,CONT00356,Export,In Yard,55,21.9,0.0
MV02002,DR05869,PR00001,SR08634,CONT00522,Import,Discharged,95,17.1,0.0
MV02003,DR05467,PR00001,SR04207,CONT03576,Import,Discharged,74,45.9,0.0
MV02004,DR08614,PR00007,SR00958,CONT02285,Import,Loaded,63,45.1,0.0
MV02005,DR06970,PR00003,SR06026,CONT05557,Import,Loaded,85,50.3,0.0
MV02006,DR07800,PR00001,SR02013,CONT05111,Import,Loaded,101,56.0,0.0
MV02007,DR03895,PR00006,SR03452,CONT06845,Import,Gate Out,84,50.2,0.0
MV02008,DR01914,PR00003,SR01274,CONT03431,Export,Gate Out,69,68.3,0.0
MV02009,DR09685,PR00004,SR07666,CONT03090,Export,Gate Out,85,63.8,0.0
MV02010,DR08190,PR00002,SR01286,CONT08084,Export,Gate Out,91,46.3,1.6
MV02011,DR07156,PR00001,SR05651,CONT09142,Export,Loaded,77,40.1,0.0
MV02012,DR00079,PR00001,SR04004,CONT08570,Import,In Yard,57,36.9,0.0
MV02013,DR01784,PR00007,SR07097,CONT05128,Import,In Yard,109,29.1,1.6
MV02014,DR09750,PR00004,SR01756,CONT00971,Export,Gate Out,74,60.5,0.0
MV02015,DR00880,PR00006,SR08185,CONT04515,Export,Gate Out,105,57.1,0.0
MV02016,DR02626,PR00001,SR08821,CONT08283,Import,Discharged,120,20.5,0.0
MV02017,DR03337,PR00005,SR02092,CONT06261,Transshipment,Loaded,103,70.1,3.2
MV02018,DR02949,PR00003,SR09332,CONT09396,Export,Discharged,77,35.4,0.0
MV02019,DR09274,PR00004,SR04842,CONT04869,Export,Loaded,73,36.9,0.0
MV02020,DR03276,PR00002,SR01798,CONT03371,Export,In Yard,90,45.6,0.0
MV02021,DR09744,PR00004,SR05202,CONT00639,Import,Loaded,75,44.3,0.0
MV02022,DR09431,PR00001,SR02177,CONT03664,Transshipment,In Yard,77,71.1,0.0
MV02023,DR00431,PR00001,SR04966,CONT05858,Transshipment,Loaded,53,38.6,0.0
MV02024,DR06604,PR00006,SR03027,CONT05796,Export,Loaded,112,47.3,0.0
MV02025,DR07825,PR00001,SR06839,CONT01293,Export,Gate Out,100,44.3,0.0
MV02026,DR02880,PR00001,SR05411,CONT03381,Transshipment,Customs Hold,54,31.0,15.8
MV02027,DR09576,PR00007,SR00197,CONT03149,Export,Gate Out,111,56.8,0.0
MV02028,DR03145,PR00002,SR04850,CONT09815,Import,Discharged,68,28.8,0.0
MV02029,DR09481,PR00004,SR09092,CONT09198,Export,Gate Out,119,53.0,0.0
MV02030,DR08321,PR00006,SR03790,CONT07070,Export,Discharged,136,39.9,0.0
MV02031,DR05993,PR00005,SR01271,CONT08568,Export,Loaded,89,34.4,0.0
MV02032,DR00806,PR00001,SR02676,CONT00229,Export,Discharged,98,26.9,0.0
MV02033,DR03311,PR00004,SR05160,CONT07338,Export,In Yard,85,39.6,0.0
MV02034,DR07940,PR00004,SR08524,CONT05163,Transshipment,In Yard,90,21.3,0.0
MV02035,DR06636,PR00002,SR02569,CONT08804,Import,Gate Out,95,15.7,0.0
