Truck_Movement_ID,Date_Record_ID,Port_Record_ID,Container_ID,Gate_ID,Truck_Type,Arrival_Hour,Waiting_Minutes,Processing_Minutes,Gate_Status
TRK01427,DR03272,PR00002,CONT07470,Gate 3,Container Truck,14,64.2,29.8,Completed
TRK01428,DR00899,PR00001,CONT02969,Gate 1,Trailer,9,59.5,15.2,Completed
TRK01429,DR04429,PR00001,CONT00569,Gate 4,Container Truck,10,26.2,24.9,Completed
TRK01430,DR00981,PR00001,CONT03025,Gate 2,Container Truck,17,62.8,26.0,Completed
TRK01431,DR06914,PR00005,CONT09608,Gate 5,Container Truck,11,71.2,21.4,Completed
TRK01432,DR01851,PR00002,CONT01063,Gate 5,Trailer,9,43.1,19.6,Completed
TRK01433,DR01441,PR00006,CONT06199,Gate 3,Container Truck,19,76.1,32.0,Completed
TRK01434,DR07409,PR00007,CONT09405,Gate 5,Trailer,9,70.6,37.4,Completed
TRK01435,DR04253,PR00001,CONT06452,Gate 4,Trailer,19,50.8,31.9,Completed
TRK01436,DR05300,PR00005,CONT00885,Gate 5,Container Truck,9,66.6,25.8,Completed
TRK01437,DR03780,PR00003,CONT08923,Gate 3,Trailer,19,89.5,16.7,Completed
TRK01438,DR03659,PR00007,CONT05251,Gate 2,Trailer,6,78.9,29.2,Completed
TRK01439,DR04547,PR00003,CONT08670,Gate 4,Trailer,7,14.1,17.8,Completed
TRK01440,DR00678,PR00003,CONT02172,Gate 4,Container Truck,17,28.3,24.9,Completed
TRK01441,DR00140,PR00002,CONT02992,Gate 5,Container Truck,21,47.2,17.9,Completed
TRK01442,DR03558,PR00007,CONT09827,Gate 2,Container Truck,7,60.3,20.5,Completed
TRK01443,DR05277,PR00002,CONT03319,Gate 4,Trailer,7,36.1,20.6,Completed
TRK01444,DR01580,PR00006,CONT03515,Gate 4,Container Truck,21,23.7,26.5,Completed
TRK01445,DR04208,PR00001,CONT06658,Gate 5,Tanker,13,64.2,30.1,Completed
TRK01446,DR09759,PR00004,CONT07003,Gate 2,Container Truck,18,75.1,22.5,Completed
TRK01447,DR01717,PR00003,CONT02917,Gate 1,Tanker,6,62.8,23.2,Cancelled
TRK01448,DR06364,PR00001,CONT08349,Gate 1,Container Truck,16,52.7,28.5,Completed
TRK01449,DR08460,PR00001,CONT08624,Gate 1,Container Truck,6,48.1,24.1,Completed
TRK01450,DR06360,PR00002,CONT05109,Gate 4,Tanker,8,31.5,15.1,Completed
TRK01451,DR01094,PR00005,CONT06836,Gate 5,Container Truck,12,38.3,23.6,Completed
TRK01452,DR00053,PR00005,CONT07887,Gate 1,Container Truck,17,47.1,29.0,Completed
TRK01453,DR00032,PR00002,CONT02417,Gate 1,Tanker,17,38.9,22.4,Completed
TRK01454,DR08704,PR00003,CONT02831,Gate 1,Trailer,17,28.1,10.6,Completed
TRK01455,DR08868,PR00001,CONT09857,Gate 1,Trailer,21,36.2,27.4,Completed
TRK01456,DR05536,PR00005,CONT00718,Gate 4,Tanker,13,60.6,28.0,Completed
TRK01457,DR06831,PR00006,CONT05988,Gate 2,Container Truck,6,70.7,25.3,Completed
TRK01458,DR07629,PR00006,CONT09181,Gate 2,Tanker,21,45.4,25.9,Completed
TRK01459,DR00320,PR00006,CONT07690,Gate 5,Container Truck,9,62.9,24.3,Completed
TRK01460,DR03662,PR00002,CONT03308,Gate 5,Trailer,11,59.6,22.2,Completed
TRK01461,DR02622,PR00002,CONT06697,Gate 4,Container Truck,16,22.7,13.2,Completed
TRK01462,DR02482,PR00006,CONT04176,Gate 5,Container Truck,9,63.4,22.1,Completed
TRK01463,DR04594,PR00001,CONT00521,Gate 5,Trailer,21,39.3,13.3,Cancelled
TRK01464,DR05477,PR00001,CONT03835,Gate 1,Container Truck,18,38.8,35.3,Completed
TRK01465,DR04014,PR00002,CONT01631,Gate 4,Trailer,20,34.3,22.6,Completed
TRK01466,DR05962,PR00005,CONT08420,Gate 2,Container Truck,18,49.5,15.4,Completed
TRK01467,DR03624,PR00005,CONT02451,Gate 4,Trailer,9,41.6,21.4,Completed
TRK01468,DR09927,PR00007,CONT04478,Gate 3,Trailer,19,79.7,23.6,Completed
TRK01469,DR02585,PR00002,CONT08664,Gate 1,Tanker,11,37.8,13.1,Completed
TRK01470,DR05609,PR00002,CONT03091,Gate 5,Trailer,12,57.9,26.5,Completed
TRK01471,DR08597,PR00003,CONT01338,Gate 1,Container Truck,14,30.2,13.9,Completed
TRK01472,DR01538,PR00006,CONT09923,Gate 1,Trailer,20,45.6,12.8,Completed
TRK01473,DR05209,PR00002,CONT00730,Gate 4,Container Truck,11,30.1,24.1,Completed
TRK01474,DR09419,PR00007,CONT08429,Gate 2,Trailer,7,62.9,21.7,Completed
TRK01475,DR06466,PR00003,CONT08258,Gate 5,Trailer,6,44.0,23.5,Completed
TRK01476,DR10000,PR00006,CONT02761,Gate 5,Container Truck,21,57.4,27.0,Completed
TRK01477,DR05416,PR00006,CONT00267,Gate 3,Trailer,9,86.9,28.7,Completed
TRK01478,DR05935,PR00003,CONT02914,Gate 5,Tanker,20,62.8,17.4,Completed
TRK01479,DR07935,PR00005,CONT01982,Gate 5,Container Truck,19,65.7,31.5,Cancelled
TRK01480,DR03599,PR00003,CONT00680,Gate 4,Container Truck,10,54.8,19.6,Completed
TRK01481,DR08508,PR00006,CONT08471,Gate 1,Trailer,16,46.4,24.5,Completed
TRK01482,DR07275,PR00006,CONT03956,Gate 5,Trailer,7,49.0,21.1,Completed
TRK01483,DR09590,PR00004,CONT09949,Gate 4,Container Truck,22,34.5,26.2,Completed
TRK01484,DR02082,PR00002,CONT02674,Gate 3,Tanker,8,84.9,25.8,Completed
TRK01485,DR04460,PR00007,CONT06775,Gate 1,Container Truck,6,32.0,13.4,Completed
TRK01486,DR09914,PR00007,CONT08733,Gate 3,Container Truck,21,62.9,38.0,Completed
TRK01487,DR01972,PR00004,CONT01291,Gate 2,Container Truck,22,66.7,20.9,Completed
TRK01488,DR02074,PR00007,CONT05015,Gate 2,Tanker,10,77.4,19.9,Cancelled
TRK01489,DR04816,PR00003,CONT01060,Gate 3,Trailer,7,91.0,21.1,Completed
TRK01490,DR01709,PR00003,CONT08007,Gate 2,Container Truck,12,59.3,15.9,Completed
TRK01491,DR06502,PR00003,CONT03229,Gate 3,Container Truck,6,77.2,24.9,Completed
TRK01492,DR09183,PR00001,CONT05696,Gate 4,Container Truck,20,41.8,30.8,Completed
TRK01493,DR07121,PR00004,CONT08005,Gate 2,Container Truck,10,95.3,29.3,Delayed
TRK01494,DR00626,PR00004,CONT09154,Gate 2,Trailer,10,89.2,21.0,Completed
TRK01495,DR05882,PR00001,CONT05811,Gate 3,Tanker,6,55.8,23.0,Completed
TRK01496,DR09591,PR00002,CONT03599,Gate 1,Tanker,21,51.0,37.9,Completed
TRK01497,DR00473,PR00005,CONT06015,Gate 5,Container Truck,8,43.2,25.7,Completed
TRK01498,DR04109,PR00006,CONT02519,Gate 5,Trailer,7,79.1,35.3,Completed
TRK01499,DR07028,PR00007,CONT07434,Gate 2,Trailer,10,66.9,28.5,Completed
TRK01500,DR08470,PR00002,CONT01289,Gate 3,Container Truck,6,66.5,27.2,Completed
TRK01501,DR05912,PR00006,CONT05321,Gate 5,Trailer,17,25.8,26.5,Cancelled
TRK01502,DR00272,PR00001,CONT05693,Gate 4,Container Truck,16,29.4,17.2,Completed
TRK01503,DR06009,PR00001,CONT07419,Gate 3,Container Truck,14,60.9,41.0,Completed
TRK01504,DR03497,PR00005,CONT01709,Gate 3,Container Truck,13,63.9,27.4,Completed
TRK01505,DR02950,PR00003,CONT03733,Gate 1,Tanker,21,45.0,12.8,Completed
TRK01506,DR09172,PR00006,CONT01810,Gate 2,Trailer,19,77.3,28.5,Completed
TRK01507,DR09161,PR00002,CONT05032,Gate 3,Trailer,9,76.6,26.7,Cancelled
TRK01508,DR01798,PR00002,CONT07873,Gate 2,Trailer,8,69.8,26.6,Completed
TRK01509,DR06794,PR00004,CONT00429,Gate 5,Container Truck,15,54.5,23.2,Completed
TRK01510,DR06011,PR00001,CONT04327,Gate 1,Container Truck,7,37.7,15.9,Completed
TRK01511,DR02688,PR00002,CONT02197,Gate 5,Container Truck,16,36.9,19.3,Completed
TRK01512,DR08469,PR00001,CONT08270,Gate 2,Container Truck,16,77.6,23.5,Completed
TRK01513,DR05530,PR00002,CONT08470,Gate 4,Trailer,18,29.0,21.2,Completed
TRK01514,DR02328,PR00005,CONT01018,Gate 3,Trailer,21,76.3,31.4,Completed
TRK01515,DR07260,PR00001,CONT07247,Gate 5,Trailer,13,61.9,20.0,Completed
TRK01516,DR02819,PR00004,CONT06738,Gate 3,Trailer,16,88.4,28.8,Cancelled
TRK01517,DR08020,PR00004,CONT09673,Gate 5,Container Truck,21,46.1,21.5,Completed
TRK01518,DR06593,PR00003,CONT04319,Gate 5,Container Truck,20,58.2,25.2,Completed
TRK01519,DR00063,PR00003,CONT02495,Gate 3,Tanker,6,76.9,40.0,Completed
TRK01520,DR09242,PR00004,CONT08745,Gate 2,Trailer,17,71.8,25.4,Completed
TRK01521,DR02425,PR00006,CONT02624,Gate 2,Trailer,9,74.8,17.0,Completed
TRK01522,DR08463,PR00001,CONT08061,Gate 1,Trailer,8,63.6,19.5,Completed
TRK01523,DR03018,PR00006,CONT01269,Gate 4,Trailer,17,46.9,23.3,Completed
TRK01524,DR04512,PR00001,CONT06588,Gate 3,Trailer,15,61.2,19.9,Completed
TRK01525,DR09011,PR00003,CONT07265,Gate 3,Container Truck,21,97.5,34.2,Delayed
TRK01526,DR04348,PR00003,CONT05376,Gate 5,Container Truck,7,49.5,23.1,Completed
TRK01527,DR01312,PR00001,CONT01995,Gate 5,Container Truck,20,63.1,22.5,Completed
TRK01528,DR06903,PR00001,CONT03353,Gate 3,Container Truck,17,74.0,29.2,Completed
TRK01529,DR07494,PR00001,CONT02369,Gate 4,Container Truck,21,8.6,26.2,Completed
TRK01530,DR07952,PR00001,CONT05096,Gate 3,Container Truck,11,59.4,27.6,Completed
TRK01531,DR00847,PR00004,CONT05916,Gate 1,Tanker,13,40.2,16.9,Completed
TRK01532,DR07103,PR00001,CONT09770,Gate 2,Container Truck,21,41.7,23.4,Completed
TRK01533,DR09670,PR00006,CONT09383,Gate 3,Container Truck,22,50.8,19.8,Completed
TRK01534,DR02449,PR00006,CONT06684,Gate 5,Container Truck,7,53.0,17.2,Completed
TRK01535,DR03718,PR00002,CONT01423,Gate 5,Container Truck,14,52.8,8.0,Completed
TRK01536,DR01530,PR00001,CONT03711,Gate 2,Container Truck,19,66.2,12.7,Completed
TRK01537,DR09126,PR00003,CONT08871,Gate 1,Container Truck,7,51.4,17.6,Completed
TRK01538,DR01055,PR00006,CONT06915,Gate 2,Trailer,15,53.4,22.8,Completed
TRK01539,DR09619,PR00003,CONT00378,Gate 4,Trailer,19,45.7,31.5,Completed
TRK01540,DR09614,PR00001,CONT08257,Gate 5,Trailer,7,59.2,11.2,Completed
TRK01541,DR01317,PR00007,CONT03266,Gate 2,Container Truck,13,49.9,25.1,Completed
TRK01542,DR09753,PR00003,CONT06989,Gate 2,Container Truck,10,64.5,11.8,Completed
TRK01543,DR07356,PR00002,CONT02635,Gate 3,Container Truck,6,67.7,16.9,Completed
TRK01544,DR04883,PR00006,CONT06365,Gate 2,Container Truck,9,68.4,31.6,Completed
TRK01545,DR00567,PR00007,CONT06469,Gate 4,Container Truck,7,23.3,26.0,Completed
TRK01546,DR06854,PR00003,CONT07000,Gate 1,Trailer,9,80.5,31.4,Completed
TRK01547,DR05308,PR00002,CONT09360,Gate 3,Container Truck,19,100.5,34.3,Delayed
TRK01548,DR02898,PR00003,CONT05874,Gate 4,Container Truck,18,46.2,11.4,Cancelled
TRK01549,DR05031,PR00002,CONT00085,Gate 1,Container Truck,19,39.1,25.2,Completed
TRK01550,DR01655,PR00003,CONT04241,Gate 2,Container Truck,8,95.3,26.0,Delayed
TRK01551,DR05065,PR00002,CONT03826,Gate 1,Container Truck,16,51.5,17.1,Completed
TRK01552,DR04094,PR00004,CONT05698,Gate 5,Trailer,6,62.7,22.7,Completed
TRK01553,DR06708,PR00005,CONT06229,Gate 5,Trailer,6,49.4,28.1,Completed
TRK01554,DR08601,PR00007,CONT02340,Gate 4,Container Truck,12,39.4,31.9,Completed
TRK01555,DR08980,PR00006,CONT06692,Gate 4,Tanker,10,54.2,24.7,Completed
TRK01556,DR04843,PR00001,CONT04167,Gate 3,Container Truck,9,63.3,24.5,Completed
TRK01557,DR05340,PR00002,CONT05904,Gate 4,Container Truck,7,34.4,20.3,Completed
TRK01558,DR08712,PR00003,CONT01577,Gate 3,Container Truck,16,72.4,28.6,Completed
TRK01559,DR00223,PR00002,CONT04885,Gate 2,Container Truck,12,67.3,11.3,Completed
TRK01560,DR08900,PR00001,CONT09022,Gate 2,Container Truck,16,68.5,23.1,Completed
TRK01561,DR07062,PR00005,CONT05003,Gate 2,Trailer,17,67.4,16.0,Completed
TRK01562,DR08999,PR00002,CONT09800,Gate 2,Container Truck,8,57.2,25.1,Completed
TRK01563,DR02039,PR00001,CONT07784,Gate 1,Container Truck,9,23.4,14.1,Completed
TRK01564,DR07968,PR00003,CONT09788,Gate 5,Trailer,22,53.6,19.0,Completed
TRK01565,DR01665,PR00007,CONT05162,Gate 5,Trailer,20,61.5,17.5,Completed
TRK01566,DR09236,PR00005,CONT06481,Gate 1,Trailer,14,30.9,8.0,Completed
TRK01567,DR08533,PR00001,CONT04086,Gate 4,Container Truck,10,37.1,18.0,Completed
TRK01568,DR07895,PR00003,CONT07761,Gate 2,Tanker,13,81.0,23.3,Completed
TRK01569,DR01464,PR00007,CONT09034,Gate 4,Trailer,22,20.1,23.1,Completed
TRK01570,DR02838,PR00001,CONT08886,Gate 4,Container Truck,9,21.4,17.7,Completed
TRK01571,DR03468,PR00004,CONT01449,Gate 4,Trailer,21,35.6,13.8,Completed
TRK01572,DR09388,PR00005,CONT04977,Gate 3,Trailer,15,62.6,27.9,Completed
TRK01573,DR05158,PR00005,CONT01425,Gate 5,Trailer,10,71.2,13.5,Completed
TRK01574,DR07477,PR00001,CONT01309,Gate 2,Container Truck,11,69.9,18.9,Completed
TRK01575,DR09032,PR00007,CONT04513,Gate 3,Tanker,11,56.0,17.8,Completed
TRK01576,DR09544,PR00002,CONT06710,Gate 4,Trailer,16,30.3,21.0,Completed
TRK01577,DR07397,PR00001,CONT03618,Gate 3,Container Truck,12,65.1,38.4,Completed
TRK01578,DR04348,PR00001,CONT05978,Gate 1,Trailer,16,50.5,18.0,Completed
TRK01579,DR09015,PR00003,CONT08855,Gate 5,Container Truck,16,52.6,27.1,Completed
TRK01580,DR07224,PR00001,CONT05115,Gate 5,Container Truck,20,65.1,17.0,Completed
TRK01581,DR03770,PR00005,CONT03894,Gate 4,Container Truck,9,66.5,27.6,Completed
TRK01582,DR00200,PR00006,CONT07526,Gate 3,Container Truck,22,85.3,28.7,Completed
TRK01583,DR05184,PR00001,CONT07246,Gate 2,Trailer,22,49.5,25.8,Completed
TRK01584,DR07288,PR00006,CONT04652,Gate 1,Trailer,10,40.5,29.4,Completed
TRK01585,DR07870,PR00007,CONT07403,Gate 3,Trailer,18,71.0,19.8,Completed
TRK01586,DR07076,PR00001,CONT05864,Gate 1,Trailer,20,44.2,20.9,Completed
TRK01587,DR02044,PR00005,CONT07165,Gate 1,Container Truck,9,35.3,16.9,Cancelled
TRK01588,DR01845,PR00007,CONT04552,Gate 3,Container Truck,14,69.1,29.9,Cancelled
TRK01589,DR04509,PR00006,CONT03651,Gate 3,Tanker,17,72.1,31.9,Completed
TRK01590,DR01669,PR00003,CONT01802,Gate 4,Container Truck,19,42.4,15.7,Completed
TRK01591,DR03040,PR00006,CONT05603,Gate 4,Container Truck,19,48.6,22.2,Completed
TRK01592,DR03298,PR00005,CONT02284,Gate 3,Trailer,15,72.5,22.4,Completed
TRK01593,DR09697,PR00002,CONT05923,Gate 4,Trailer,16,19.4,8.3,Completed
TRK01594,DR04039,PR00002,CONT08230,Gate 4,Tanker,13,30.2,19.8,Completed
TRK01595,DR01134,PR00003,CONT09330,Gate 5,Container Truck,9,62.2,27.3,Completed
TRK01596,DR08271,PR00003,CONT06194,Gate 4,Container Truck,11,38.4,13.8,Cancelled
TRK01597,DR01723,PR00002,CONT03694,Gate 4,Container Truck,18,38.1,8.0,Completed
TRK01598,DR06697,PR00001,CONT07938,Gate 3,Trailer,15,59.1,26.0,Completed
TRK01599,DR06538,PR00006,CONT04321,Gate 5,Container Truck,15,56.3,16.9,Completed
TRK01600,DR02230,PR00005,CONT02093,Gate 5,Trailer,15,54.3,18.1,Completed
TRK01601,DR07040,PR00002,CONT06154,Gate 2,Container Truck,7,53.4,14.6,Completed
TRK01602,DR01528,PR00002,CONT03463,Gate 2,Container Truck,12,71.7,32.6,Completed
TRK01603,DR02849,PR00001,CONT01820,Gate 5,Trailer,13,26.8,18.2,Completed
TRK01604,DR00379,PR00001,CONT07009,Gate 5,Trailer,14,32.1,28.1,Completed
TRK01605,DR07016,PR00004,CONT02259,Gate 2,Container Truck,6,84.5,24.6,Completed
TRK01606,DR02789,PR00001,CONT03841,Gate 1,Trailer,10,59.6,21.3,Completed
TRK01607,DR07447,PR00007,CONT06835,Gate 4,Trailer,21,28.6,29.8,Completed
TRK01608,DR04352,PR00002,CONT01512,Gate 1,Container Truck,10,52.9,24.1,Completed
TRK01609,DR03785,PR00001,CONT01559,Gate 4,Container Truck,16,24.0,17.6,Cancelled
TRK01610,DR05311,PR00006,CONT03398,Gate 4,Tanker,19,59.1,10.9,Completed
TRK01611,DR09611,PR00003,CONT08138,Gate 2,Trailer,19,80.9,8.0,Completed
TRK01612,DR09913,PR00002,CONT06274,Gate 5,Container Truck,10,51.1,34.0,Completed
TRK01613,DR02846,PR00001,CONT01931,Gate 1,Container Truck,18,51.5,28.7,Completed
TRK01614,DR01853,PR00004,CONT00823,Gate 4,Container Truck,12,34.0,24.5,Completed
TRK01615,DR06373,PR00002,CONT03138,Gate 4,Tanker,17,47.1,23.4,Completed
TRK01616,DR05290,PR00006,CONT04683,Gate 4,Trailer,17,30.5,17.4,Completed
TRK01617,DR02511,PR00004,CONT06066,Gate 1,Container Truck,21,38.9,22.6,Completed
TRK01618,DR01905,PR00006,CONT09238,Gate 3,Container Truck,17,71.3,24.9,Completed
TRK01619,DR02266,PR00004,CONT03556,Gate 4,Trailer,21,46.5,22.9,Completed
TRK01620,DR04028,PR00005,CONT07634,Gate 4,Trailer,12,41.3,18.0,Completed
TRK01621,DR03738,PR00005,CONT09184,Gate 3,Container Truck,17,65.5,8.0,Completed
TRK01622,DR07764,PR00003,CONT04443,Gate 4,Container Truck,15,20.1,32.5,Completed
TRK01623,DR09256,PR00005,CONT07928,Gate 5,Container Truck,13,40.1,17.1,Completed
TRK01624,DR08305,PR00004,CONT04672,Gate 4,Container Truck,21,33.0,24.1,Completed
TRK01625,DR02704,PR00001,CONT00957,Gate 1,Container Truck,20,60.7,19.6,Completed
TRK01626,DR02034,PR00005,CONT07739,Gate 2,Trailer,20,77.6,15.0,Completed
TRK01627,DR08183,PR00002,CONT06382,Gate 1,Container Truck,6,54.5,9.0,Completed
TRK01628,DR06582,PR00004,CONT07052,Gate 2,Trailer,20,78.3,9.6,Completed
TRK01629,DR09538,PR00001,CONT04491,Gate 2,Trailer,16,57.5,30.0,Completed
TRK01630,DR08150,PR00001,CONT01610,Gate 4,Trailer,19,51.6,23.0,Completed
TRK01631,DR06657,PR00001,CONT06279,Gate 5,Container Truck,15,29.2,14.3,Completed
TRK01632,DR05619,PR00001,CONT04406,Gate 2,Container Truck,20,61.7,11.0,Completed
TRK01633,DR03322,PR00001,CONT01133,Gate 3,Trailer,10,56.9,20.9,Completed
TRK01634,DR09461,PR00001,CONT01446,Gate 4,Container Truck,18,32.9,13.3,Completed
TRK01635,DR00948,PR00004,CONT00494,Gate 2,Container Truck,6,43.3,26.2,Completed
TRK01636,DR00290,PR00003,CONT00497,Gate 1,Container Truck,21,42.6,22.7,Completed
TRK01637,DR03667,PR00007,CONT07615,Gate 2,Trailer,14,43.8,22.4,Completed
TRK01638,DR03861,PR00006,CONT06326,Gate 1,Container Truck,8,51.6,25.5,Completed
TRK01639,DR03131,PR00001,CONT08892,Gate 4,Tanker,21,32.3,30.7,Completed
TRK01640,DR03879,PR00003,CONT09063,Gate 2,Container Truck,21,64.1,13.9,Completed
TRK01641,DR02020,PR00003,CONT03398,Gate 4,Container Truck,9,43.2,13.0,Completed
TRK01642,DR01410,PR00003,CONT00351,Gate 1,Trailer,16,40.5,26.4,Completed
TRK01643,DR06887,PR00003,CONT06674,Gate 5,Container Truck,16,34.4,21.2,Completed
TRK01644,DR06972,PR00004,CONT00251,Gate 1,Container Truck,14,77.6,33.5,Completed
TRK01645,DR00966,PR00004,CONT07736,Gate 3,Container Truck,19,77.3,22.8,Completed
TRK01646,DR04328,PR00002,CONT01993,Gate 4,Trailer,15,45.6,27.6,Completed
TRK01647,DR09093,PR00005,CONT07210,Gate 2,Trailer,11,76.2,19.5,Completed
TRK01648,DR07660,PR00002,CONT07087,Gate 5,Trailer,12,48.6,19.8,Cancelled
TRK01649,DR08061,PR00006,CONT00430,Gate 3,Trailer,16,62.9,19.2,Cancelled
TRK01650,DR07417,PR00007,CONT07216,Gate 5,Container Truck,17,60.0,33.3,Completed
TRK01651,DR05972,PR00002,CONT04435,Gate 5,Container Truck,22,54.5,15.6,Completed
TRK01652,DR04933,PR00006,CONT04338,Gate 5,Tanker,15,31.3,11.6,Completed
TRK01653,DR08462,PR00006,CONT01922,Gate 1,Container Truck,6,47.4,17.1,Completed
TRK01654,DR09465,PR00003,CONT00783,Gate 1,Trailer,16,32.8,14.6,Cancelled
TRK01655,DR03055,PR00001,CONT02237,Gate 5,Trailer,17,76.8,24.5,Completed
TRK01656,DR02847,PR00006,CONT01277,Gate 5,Container Truck,16,65.1,13.4,Completed
TRK01657,DR06595,PR00003,CONT05879,Gate 1,Container Truck,18,44.8,22.7,Completed
TRK01658,DR03124,PR00002,CONT05785,Gate 3,Container Truck,6,56.2,38.3,Completed
TRK01659,DR01644,PR00004,CONT07380,Gate 5,Trailer,18,43.3,26.0,Completed
TRK01660,DR02676,PR00003,CONT04193,Gate 3,Trailer,20,83.3,30.4,Completed
TRK01661,DR07956,PR00001,CONT05813,Gate 4,Container Truck,11,42.6,21.5,Completed
TRK01662,DR03268,PR00007,CONT09939,Gate 2,Container Truck,10,90.3,26.6,Completed
TRK01663,DR05085,PR00002,CONT00629,Gate 3,Trailer,13,61.6,36.2,Cancelled
TRK01664,DR07432,PR00003,CONT01479,Gate 2,Container Truck,9,59.5,8.0,Completed
TRK01665,DR07170,PR00004,CONT01249,Gate 5,Trailer,11,49.6,13.2,Completed
TRK01666,DR02285,PR00001,CONT06044,Gate 1,Container Truck,9,56.1,25.0,Completed
TRK01667,DR08788,PR00005,CONT06638,Gate 5,Trailer,8,49.6,31.2,Cancelled
TRK01668,DR02210,PR00004,CONT06732,Gate 3,Tanker,19,85.8,34.0,Completed
TRK01669,DR07798,PR00003,CONT04500,Gate 2,Container Truck,21,57.4,34.3,Completed
TRK01670,DR09848,PR00003,CONT01226,Gate 5,Trailer,14,38.8,24.3,Completed
TRK01671,DR04594,PR00007,CONT06221,Gate 1,Container Truck,19,61.1,22.4,Completed
TRK01672,DR05062,PR00007,CONT07542,Gate 4,Tanker,6,45.5,29.8,Completed
TRK01673,DR07770,PR00001,CONT00555,Gate 5,Trailer,15,49.6,27.8,Completed
TRK01674,DR07609,PR00003,CONT08936,Gate 2,Trailer,13,69.7,29.8,Completed
TRK01675,DR00554,PR00003,CONT04566,Gate 2,Trailer,15,73.1,8.5,Completed
TRK01676,DR05870,PR00007,CONT06328,Gate 2,Container Truck,9,83.6,18.0,Completed
TRK01677,DR09250,PR00006,CONT05339,Gate 2,Trailer,20,66.4,21.9,Completed
TRK01678,DR05432,PR00003,CONT06123,Gate 2,Trailer,18,84.0,18.5,Completed
TRK01679,DR03655,PR00006,CONT07918,Gate 1,Trailer,20,51.6,32.2,Completed
TRK01680,DR06043,PR00003,CONT05755,Gate 1,Trailer,9,43.3,14.4,Completed
TRK01681,DR04419,PR00002,CONT09974,Gate 3,Container Truck,21,80.6,37.9,Completed
TRK01682,DR01966,PR00004,CONT04730,Gate 4,Container Truck,20,37.4,10.5,Completed
TRK01683,DR00314,PR00002,CONT06936,Gate 4,Container Truck,13,35.7,16.7,Completed
TRK01684,DR01091,PR00004,CONT04763,Gate 4,Trailer,22,40.7,21.5,Completed
TRK01685,DR06704,PR00003,CONT05333,Gate 4,Trailer,6,32.3,29.0,Completed
TRK01686,DR03491,PR00006,CONT08968,Gate 2,Container Truck,19,59.6,15.9,Completed
TRK01687,DR04899,PR00007,CONT03705,Gate 1,Container Truck,8,54.0,11.3,Cancelled
TRK01688,DR05929,PR00002,CONT01033,Gate 1,Container Truck,13,27.8,22.2,Completed
TRK01689,DR09430,PR00003,CONT07443,Gate 5,Container Truck,6,37.5,20.5,Completed
TRK01690,DR02070,PR00005,CONT03997,Gate 3,Trailer,17,91.4,28.3,Cancelled
TRK01691,DR05728,PR00001,CONT05430,Gate 3,Container Truck,14,61.1,22.5,Completed
TRK01692,DR04614,PR00006,CONT04141,Gate 5,Container Truck,7,70.8,15.2,Completed
TRK01693,DR05662,PR00004,CONT04852,Gate 1,Container Truck,6,38.7,18.9,Completed
TRK01694,DR02000,PR00001,CONT09947,Gate 5,Tanker,20,67.2,18.2,Completed
TRK01695,DR06053,PR00006,CONT01856,Gate 5,Container Truck,7,34.1,16.8,Completed
TRK01696,DR00435,PR00003,CONT00033,Gate 1,Container Truck,7,21.2,19.3,Completed
TRK01697,DR01122,PR00001,CONT07568,Gate 3,Container Truck,16,94.7,24.9,Completed
TRK01698,DR04282,PR00001,CONT09133,Gate 4,Container Truck,17,59.5,10.1,Completed
TRK01699,DR03788,PR00006,CONT03052,Gate 5,Container Truck,10,79.7,20.3,Completed
TRK01700,DR00750,PR00007,CONT06365,Gate 4,Container Truck,18,38.7,11.1,Completed
TRK01701,DR03367,PR00003,CONT06061,Gate 3,Container Truck,8,84.8,33.3,Completed
TRK01702,DR06624,PR00001,CONT01872,Gate 3,Trailer,20,82.4,21.8,Completed
TRK01703,DR08370,PR00001,CONT08503,Gate 2,Trailer,10,71.4,24.8,Completed
TRK01704,DR02171,PR00004,CONT03104,Gate 3,Container Truck,17,95.9,26.5,Delayed
TRK01705,DR02168,PR00003,CONT08495,Gate 3,Tanker,7,83.7,26.2,Completed
TRK01706,DR02778,PR00003,CONT06219,Gate 1,Container Truck,19,54.4,16.4,Completed
TRK01707,DR01580,PR00002,CONT00392,Gate 3,Trailer,19,70.8,26.9,Completed
TRK01708,DR02295,PR00003,CONT09303,Gate 1,Trailer,16,55.5,26.7,Completed
TRK01709,DR05959,PR00004,CONT08931,Gate 4,Trailer,12,17.6,19.6,Completed
TRK01710,DR05783,PR00004,CONT09088,Gate 2,Container Truck,19,63.7,22.0,Completed
TRK01711,DR05553,PR00001,CONT00502,Gate 5,Tanker,16,44.7,26.2,Completed
TRK01712,DR01134,PR00003,CONT06598,Gate 5,Container Truck,17,50.3,21.5,Completed
TRK01713,DR03967,PR00003,CONT03886,Gate 3,Trailer,6,79.1,18.7,Completed
TRK01714,DR01131,PR00004,CONT02753,Gate 5,Tanker,12,45.8,30.5,Completed
TRK01715,DR06803,PR00001,CONT00078,Gate 3,Tanker,20,76.6,39.2,Completed
TRK01716,DR01671,PR00001,CONT07654,Gate 3,Container Truck,19,69.7,29.8,Completed
TRK01717,DR02330,PR00003,CONT05725,Gate 5,Trailer,20,62.8,23.0,Completed
