Yard_Record_ID,Date_Record_ID,Port_Record_ID,Yard_ID,Capacity_TEUs,Occupied_TEUs,Available_TEUs,Utilization_Percentage,Inbound_Containers,Outbound_Containers,Long_Stay_Containers
YRD02069,DR02525,PR00001,Yard A,14000,13258,742,94.7,271,200,94
YRD02070,DR01432,PR00001,Yard E,12500,11925,575,95.4,269,269,81
YRD02071,DR09198,PR00007,Yard E,12500,11738,762,93.9,229,281,95
YRD02072,DR01673,PR00002,Yard E,12500,11662,838,93.3,225,218,83
YRD02073,DR00440,PR00001,Yard E,12500,10788,1712,86.3,249,231,74
YRD02074,DR01558,PR00002,Yard C,13000,11128,1872,85.6,273,299,95
YRD02075,DR03405,PR00003,Yard A,14000,13790,210,98.5,183,274,79
YRD02076,DR04592,PR00004,Yard B,12000,8388,3612,69.9,281,245,51
YRD02077,DR02863,PR00001,Yard E,12500,10538,1962,84.3,170,123,70
YRD02078,DR05878,PR00006,Yard C,13000,11791,1209,90.7,244,182,94
YRD02079,DR02366,PR00006,Yard C,13000,11011,1989,84.7,205,259,72
YRD02080,DR03461,PR00002,Yard C,13000,11245,1755,86.5,264,253,41
YRD02081,DR03991,PR00006,Yard B,12000,8964,3036,74.7,252,209,57
YRD02082,DR01464,PR00003,Yard D,11000,7315,3685,66.5,190,221,61
YRD02083,DR07746,PR00003,Yard A,14000,13216,784,94.4,216,201,95
YRD02084,DR05665,PR00007,Yard C,13000,10972,2028,84.4,345,255,73
YRD02085,DR09111,PR00006,Yard C,13000,11362,1638,87.4,308,255,59
YRD02086,DR03641,PR00003,Yard A,14000,13790,210,98.5,282,229,111
YRD02087,DR06895,PR00003,Yard B,12000,8964,3036,74.7,293,138,70
YRD02088,DR01002,PR00002,Yard C,13000,11687,1313,89.9,267,296,60
YRD02089,DR08060,PR00003,Yard E,12500,11475,1025,91.8,183,177,76
YRD02090,DR00168,PR00005,Yard B,12000,9552,2448,79.6,253,236,47
YRD02091,DR01675,PR00001,Yard E,12500,11212,1288,89.7,184,198,80
YRD02092,DR04103,PR00007,Yard B,12000,8436,3564,70.3,190,234,54
YRD02093,DR06267,PR00005,Yard B,12000,8880,3120,74.0,202,204,54
YRD02094,DR05540,PR00001,Yard C,13000,11206,1794,86.2,255,190,90
YRD02095,DR05176,PR00006,Yard A,14000,13790,210,98.5,175,173,119
YRD02096,DR04657,PR00005,Yard C,13000,12194,806,93.8,238,231,88
YRD02097,DR09008,PR00002,Yard D,11000,7821,3179,71.1,305,185,42
YRD02098,DR07217,PR00003,Yard E,12500,12000,500,96.0,200,202,92
YRD02099,DR02312,PR00006,Yard D,11000,7128,3872,64.8,254,177,26
YRD02100,DR08885,PR00007,Yard C,13000,11739,1261,90.3,247,262,63
YRD02101,DR02438,PR00002,Yard D,11000,7557,3443,68.7,281,208,36
YRD02102,DR08249,PR00004,Yard A,14000,13692,308,97.8,273,273,116
YRD02103,DR05586,PR00006,Yard A,14000,13454,546,96.1,134,214,101
YRD02104,DR05249,PR00007,Yard D,11000,7931,3069,72.1,315,245,54
YRD02105,DR03929,PR00001,Yard C,13000,11154,1846,85.8,283,156,92
YRD02106,DR01103,PR00003,Yard B,12000,9072,2928,75.6,187,168,66
YRD02107,DR05052,PR00006,Yard D,11000,7029,3971,63.9,213,217,45
YRD02108,DR01559,PR00001,Yard A,14000,13790,210,98.5,205,192,133
YRD02109,DR02518,PR00003,Yard A,14000,13006,994,92.9,311,316,69
YRD02110,DR03986,PR00004,Yard B,12000,8364,3636,69.7,160,231,69
YRD02111,DR05875,PR00003,Yard C,13000,11427,1573,87.9,306,243,80
YRD02112,DR08002,PR00005,Yard A,14000,13790,210,98.5,308,242,135
YRD02113,DR00530,PR00001,Yard A,14000,13790,210,98.5,196,227,118
YRD02114,DR09537,PR00006,Yard D,11000,7557,3443,68.7,296,191,95
YRD02115,DR07776,PR00002,Yard B,12000,8856,3144,73.8,215,209,86
YRD02116,DR03290,PR00006,Yard E,12500,11638,862,93.1,299,227,79
YRD02117,DR03524,PR00003,Yard B,12000,9060,2940,75.5,320,301,63
YRD02118,DR07728,PR00001,Yard C,13000,10491,2509,80.7,220,243,82
YRD02119,DR01303,PR00007,Yard C,13000,11102,1898,85.4,254,244,74
YRD02120,DR00031,PR00006,Yard C,13000,11362,1638,87.4,223,243,74
YRD02121,DR03425,PR00002,Yard D,11000,7491,3509,68.1,217,205,25
YRD02122,DR03208,PR00002,Yard C,13000,11609,1391,89.3,251,216,82
YRD02123,DR05136,PR00004,Yard A,14000,12376,1624,88.4,270,172,82
YRD02124,DR09712,PR00007,Yard C,13000,10439,2561,80.3,278,250,77
YRD02125,DR01629,PR00002,Yard C,13000,11349,1651,87.3,293,258,68
YRD02126,DR01836,PR00007,Yard B,12000,9108,2892,75.9,183,224,84
YRD02127,DR00553,PR00002,Yard E,12500,11000,1500,88.0,184,221,34
YRD02128,DR00364,PR00005,Yard C,13000,11193,1807,86.1,238,230,85
YRD02129,DR09997,PR00003,Yard D,11000,7194,3806,65.4,267,262,78
YRD02130,DR02118,PR00001,Yard B,12000,9372,2628,78.1,331,268,86
YRD02131,DR08933,PR00007,Yard D,11000,7557,3443,68.7,173,264,80
YRD02132,DR04173,PR00001,Yard E,12500,12075,425,96.6,294,231,87
YRD02133,DR04911,PR00007,Yard E,12500,10488,2012,83.9,246,218,81
YRD02134,DR04596,PR00001,Yard A,14000,13790,210,98.5,261,204,122
YRD02135,DR00844,PR00002,Yard E,12500,12050,450,96.4,287,241,98
YRD02136,DR04069,PR00007,Yard B,12000,9444,2556,78.7,207,192,62
YRD02137,DR03559,PR00004,Yard E,12500,11588,912,92.7,167,226,60
YRD02138,DR02902,PR00001,Yard E,12500,11738,762,93.9,135,201,75
YRD02139,DR08235,PR00004,Yard B,12000,9312,2688,77.6,229,223,63
YRD02140,DR00113,PR00001,Yard E,12500,10712,1788,85.7,212,172,78
YRD02141,DR06906,PR00006,Yard C,13000,11609,1391,89.3,188,209,77
YRD02142,DR02752,PR00001,Yard D,11000,7414,3586,67.4,204,184,85
YRD02143,DR08286,PR00003,Yard E,12500,12312,188,98.5,290,217,120
YRD02144,DR08629,PR00001,Yard D,11000,7612,3388,69.2,164,201,43
YRD02145,DR02124,PR00005,Yard E,12500,10850,1650,86.8,147,236,64
YRD02146,DR05313,PR00007,Yard B,12000,8808,3192,73.4,169,197,44
YRD02147,DR06776,PR00006,Yard E,12500,10925,1575,87.4,230,169,94
YRD02148,DR00140,PR00003,Yard E,12500,11925,575,95.4,233,219,97
YRD02149,DR05493,PR00002,Yard E,12500,11588,912,92.7,221,181,68
YRD02150,DR01068,PR00001,Yard E,12500,10312,2188,82.5,233,176,99
YRD02151,DR07237,PR00006,Yard E,12500,11900,600,95.2,360,346,70
YRD02152,DR02538,PR00001,Yard D,11000,8041,2959,73.1,313,308,40
YRD02153,DR06287,PR00004,Yard E,12500,11900,600,95.2,284,296,66
YRD02154,DR08620,PR00003,Yard D,11000,8074,2926,73.4,271,195,73
YRD02155,DR07160,PR00007,Yard A,14000,13678,322,97.7,210,259,99
YRD02156,DR06454,PR00003,Yard C,13000,10985,2015,84.5,147,283,92
YRD02157,DR04530,PR00004,Yard D,11000,7040,3960,64.0,253,275,45
YRD02158,DR08595,PR00007,Yard D,11000,7744,3256,70.4,243,276,57
YRD02159,DR08181,PR00007,Yard A,14000,13790,210,98.5,314,238,109
YRD02160,DR06060,PR00004,Yard C,13000,11518,1482,88.6,273,178,66
YRD02161,DR03706,PR00006,Yard A,14000,13776,224,98.4,245,184,81
YRD02162,DR06470,PR00004,Yard A,14000,13790,210,98.5,337,252,97
YRD02163,DR03547,PR00003,Yard C,13000,11466,1534,88.2,165,208,53
YRD02164,DR09778,PR00001,Yard C,13000,11297,1703,86.9,178,202,57
YRD02165,DR08537,PR00005,Yard A,14000,13524,476,96.6,186,177,62
YRD02166,DR07417,PR00005,Yard C,13000,10959,2041,84.3,251,216,87
YRD02167,DR03632,PR00001,Yard D,11000,7117,3883,64.7,205,307,86
YRD02168,DR02713,PR00002,Yard D,11000,7744,3256,70.4,170,241,71
YRD02169,DR05274,PR00005,Yard A,14000,13790,210,98.5,308,294,101
YRD02170,DR08845,PR00001,Yard B,12000,8436,3564,70.3,337,274,51
YRD02171,DR07900,PR00005,Yard A,14000,13790,210,98.5,210,189,115
YRD02172,DR03995,PR00005,Yard B,12000,8520,3480,71.0,245,245,51
YRD02173,DR08893,PR00002,Yard E,12500,11050,1450,88.4,245,283,115
YRD02174,DR08282,PR00002,Yard B,12000,8592,3408,71.6,162,250,65
YRD02175,DR06027,PR00003,Yard C,13000,11258,1742,86.6,273,249,107
YRD02176,DR09547,PR00002,Yard D,11000,7007,3993,63.7,178,215,69
YRD02177,DR07737,PR00004,Yard E,12500,11312,1188,90.5,198,317,101
YRD02178,DR06474,PR00005,Yard C,13000,11427,1573,87.9,252,241,83
YRD02179,DR09770,PR00006,Yard D,11000,7612,3388,69.2,218,241,38
YRD02180,DR07052,PR00001,Yard A,14000,13790,210,98.5,242,260,97
YRD02181,DR06821,PR00005,Yard D,11000,7733,3267,70.3,250,166,70
YRD02182,DR00612,PR00002,Yard C,13000,11492,1508,88.4,318,331,66
YRD02183,DR07354,PR00006,Yard D,11000,7139,3861,64.9,258,231,12
YRD02184,DR09339,PR00001,Yard A,14000,13440,560,96.0,253,258,59
YRD02185,DR02864,PR00004,Yard E,12500,12050,450,96.4,215,313,140
YRD02186,DR06184,PR00004,Yard A,14000,13356,644,95.4,165,171,109
YRD02187,DR03440,PR00002,Yard A,14000,13776,224,98.4,201,267,105
YRD02188,DR06757,PR00007,Yard C,13000,11310,1690,87.0,235,218,71
YRD02189,DR00252,PR00001,Yard B,12000,8628,3372,71.9,214,229,29
YRD02190,DR05708,PR00001,Yard B,12000,8856,3144,73.8,269,188,49
YRD02191,DR02875,PR00004,Yard C,13000,10465,2535,80.5,230,225,73
YRD02192,DR07390,PR00003,Yard E,12500,11212,1288,89.7,262,261,109
YRD02193,DR02541,PR00002,Yard C,13000,11258,1742,86.6,269,232,46
YRD02194,DR01720,PR00002,Yard E,12500,11825,675,94.6,191,291,86
YRD02195,DR01106,PR00001,Yard C,13000,10894,2106,83.8,284,283,88
YRD02196,DR04196,PR00006,Yard C,13000,11804,1196,90.8,310,276,46
YRD02197,DR07126,PR00004,Yard E,12500,11325,1175,90.6,117,234,60
YRD02198,DR05432,PR00002,Yard C,13000,11024,1976,84.8,164,275,45
YRD02199,DR02324,PR00003,Yard D,11000,6930,4070,63.0,182,230,56
YRD02200,DR04325,PR00007,Yard D,11000,6600,4400,60.0,195,191,38
YRD02201,DR08130,PR00006,Yard A,14000,13790,210,98.5,284,258,99
YRD02202,DR09088,PR00001,Yard E,12500,11862,638,94.9,253,283,88
YRD02203,DR00839,PR00004,Yard D,11000,6930,4070,63.0,168,186,41
YRD02204,DR03151,PR00001,Yard A,14000,12880,1120,92.0,253,253,73
YRD02205,DR02612,PR00002,Yard C,13000,10881,2119,83.7,277,255,126
YRD02206,DR09005,PR00006,Yard E,12500,11712,788,93.7,148,239,92
YRD02207,DR02779,PR00006,Yard C,13000,11492,1508,88.4,192,201,78
YRD02208,DR03897,PR00001,Yard E,12500,11200,1300,89.6,327,287,96
YRD02209,DR06287,PR00006,Yard B,12000,9240,2760,77.0,229,318,82
YRD02210,DR03235,PR00005,Yard A,14000,13692,308,97.8,237,191,91
YRD02211,DR08981,PR00005,Yard E,12500,11925,575,95.4,264,350,79
YRD02212,DR06593,PR00006,Yard B,12000,9456,2544,78.8,145,255,72
YRD02213,DR06763,PR00003,Yard D,11000,7436,3564,67.6,230,269,71
YRD02214,DR02474,PR00007,Yard E,12500,10975,1525,87.8,174,209,67
YRD02215,DR09166,PR00002,Yard E,12500,11025,1475,88.2,251,292,86
YRD02216,DR00432,PR00003,Yard E,12500,11038,1462,88.3,245,281,112
YRD02217,DR08435,PR00002,Yard B,12000,9036,2964,75.3,246,191,65
YRD02218,DR03137,PR00006,Yard B,12000,8796,3204,73.3,262,136,78
YRD02219,DR05596,PR00001,Yard A,14000,13790,210,98.5,266,232,101
YRD02220,DR01907,PR00003,Yard B,12000,9180,2820,76.5,185,259,65
YRD02221,DR08492,PR00005,Yard C,13000,11687,1313,89.9,233,241,77
YRD02222,DR00345,PR00002,Yard A,14000,13552,448,96.8,260,192,98
YRD02223,DR00285,PR00002,Yard D,11000,6886,4114,62.6,204,192,49
YRD02224,DR05474,PR00002,Yard D,11000,7535,3465,68.5,291,199,50
YRD02225,DR09258,PR00005,Yard E,12500,11738,762,93.9,245,258,118
YRD02226,DR01801,PR00002,Yard A,14000,13762,238,98.3,200,232,99
YRD02227,DR09907,PR00003,Yard C,13000,10894,2106,83.8,278,189,80
YRD02228,DR06657,PR00004,Yard D,11000,7667,3333,69.7,337,305,67
YRD02229,DR01287,PR00007,Yard E,12500,11775,725,94.2,297,207,114
YRD02230,DR08088,PR00006,Yard B,12000,8988,3012,74.9,223,298,48
YRD02231,DR09935,PR00001,Yard A,14000,13790,210,98.5,303,229,76
YRD02232,DR08136,PR00006,Yard E,12500,11400,1100,91.2,186,186,70
YRD02233,DR03852,PR00006,Yard C,13000,10660,2340,82.0,223,227,86
YRD02234,DR04928,PR00005,Yard D,11000,7843,3157,71.3,356,252,81
YRD02235,DR05972,PR00003,Yard B,12000,8316,3684,69.3,176,255,66
YRD02236,DR08705,PR00001,Yard C,13000,11674,1326,89.8,265,252,77
YRD02237,DR07447,PR00005,Yard A,14000,13202,798,94.3,221,267,82
YRD02238,DR00658,PR00003,Yard B,12000,9336,2664,77.8,277,191,55
YRD02239,DR03838,PR00002,Yard A,14000,12880,1120,92.0,245,250,85
YRD02240,DR00036,PR00001,Yard B,12000,9444,2556,78.7,250,203,98
YRD02241,DR07209,PR00002,Yard B,12000,9408,2592,78.4,181,257,41
YRD02242,DR07986,PR00004,Yard E,12500,11188,1312,89.5,215,227,117
YRD02243,DR00336,PR00001,Yard E,12500,11038,1462,88.3,156,254,45
YRD02244,DR09900,PR00004,Yard B,12000,8796,3204,73.3,174,238,52
YRD02245,DR08754,PR00006,Yard D,11000,7546,3454,68.6,260,199,44
YRD02246,DR06924,PR00002,Yard D,11000,7876,3124,71.6,159,245,78
YRD02247,DR08884,PR00001,Yard A,14000,13314,686,95.1,195,215,85
YRD02248,DR08838,PR00001,Yard B,12000,9216,2784,76.8,251,241,49
YRD02249,DR01621,PR00002,Yard D,11000,7359,3641,66.9,243,290,10
YRD02250,DR07896,PR00006,Yard A,14000,13328,672,95.2,234,160,100
YRD02251,DR02350,PR00004,Yard A,14000,13468,532,96.2,314,181,122
YRD02252,DR00257,PR00006,Yard A,14000,12978,1022,92.7,207,201,78
YRD02253,DR00177,PR00007,Yard E,12500,10988,1512,87.9,213,251,87
YRD02254,DR07055,PR00002,Yard A,14000,13776,224,98.4,292,265,95
YRD02255,DR04966,PR00005,Yard B,12000,9072,2928,75.6,179,283,79
YRD02256,DR02500,PR00003,Yard C,13000,11375,1625,87.5,326,252,71
YRD02257,DR00404,PR00003,Yard C,13000,11466,1534,88.2,204,166,89
YRD02258,DR02248,PR00002,Yard A,14000,13790,210,98.5,229,301,83
YRD02259,DR01772,PR00002,Yard A,14000,12922,1078,92.3,213,138,67
YRD02260,DR03753,PR00005,Yard A,14000,13020,980,93.0,194,233,76
YRD02261,DR06522,PR00004,Yard C,13000,10920,2080,84.0,287,271,80
YRD02262,DR09255,PR00002,Yard A,14000,13776,224,98.4,248,247,68
YRD02263,DR08479,PR00001,Yard E,12500,11512,988,92.1,174,191,77
YRD02264,DR02047,PR00004,Yard B,12000,9048,2952,75.4,258,215,58
YRD02265,DR09115,PR00005,Yard E,12500,11750,750,94.0,299,236,72
YRD02266,DR06155,PR00004,Yard A,14000,13426,574,95.9,216,187,79
YRD02267,DR02754,PR00001,Yard C,13000,11479,1521,88.3,250,222,94
YRD02268,DR02051,PR00002,Yard A,14000,13412,588,95.8,314,107,125
YRD02269,DR07174,PR00005,Yard A,14000,13496,504,96.4,194,198,80
YRD02270,DR00238,PR00005,Yard C,13000,10556,2444,81.2,183,224,91
YRD02271,DR06125,PR00001,Yard B,12000,9348,2652,77.9,211,286,72
YRD02272,DR09296,PR00003,Yard A,14000,13174,826,94.1,229,218,52
YRD02273,DR05227,PR00003,Yard B,12000,9336,2664,77.8,293,187,63
YRD02274,DR05033,PR00004,Yard E,12500,11200,1300,89.6,199,155,71
YRD02275,DR06900,PR00001,Yard A,14000,13538,462,96.7,302,206,92
YRD02276,DR02143,PR00004,Yard B,12000,9420,2580,78.5,228,231,87
YRD02277,DR00931,PR00007,Yard B,12000,8268,3732,68.9,180,66,42
YRD02278,DR05159,PR00003,Yard E,12500,11900,600,95.2,280,245,89
YRD02279,DR08964,PR00002,Yard D,11000,7282,3718,66.2,231,195,60
YRD02280,DR05527,PR00001,Yard C,13000,11310,1690,87.0,239,193,81
YRD02281,DR04680,PR00001,Yard B,12000,8952,3048,74.6,271,215,46
YRD02282,DR09063,PR00007,Yard E,12500,11225,1275,89.8,147,229,113
YRD02283,DR06202,PR00007,Yard A,14000,13790,210,98.5,299,252,76
YRD02284,DR08368,PR00001,Yard A,14000,13790,210,98.5,313,241,112
YRD02285,DR07580,PR00007,Yard A,14000,13482,518,96.3,175,272,79
YRD02286,DR07519,PR00001,Yard E,12500,11412,1088,91.3,191,224,124
YRD02287,DR00046,PR00004,Yard D,11000,7062,3938,64.2,239,142,36
YRD02288,DR08994,PR00005,Yard D,11000,7546,3454,68.6,343,348,27
YRD02289,DR03035,PR00002,Yard B,12000,9144,2856,76.2,196,216,71
YRD02290,DR04979,PR00003,Yard D,11000,7766,3234,70.6,195,201,80
YRD02291,DR01026,PR00004,Yard A,14000,13790,210,98.5,210,284,96
YRD02292,DR07703,PR00001,Yard C,13000,11531,1469,88.7,300,322,57
YRD02293,DR08084,PR00007,Yard B,12000,8976,3024,74.8,230,210,68
YRD02294,DR02715,PR00002,Yard D,11000,7612,3388,69.2,350,241,64
YRD02295,DR05934,PR00001,Yard C,13000,11882,1118,91.4,263,225,66
YRD02296,DR03802,PR00007,Yard E,12500,11012,1488,88.1,292,290,34
YRD02297,DR07668,PR00003,Yard B,12000,9216,2784,76.8,172,307,48
YRD02298,DR07286,PR00003,Yard A,14000,13090,910,93.5,305,177,105
YRD02299,DR08343,PR00002,Yard D,11000,7392,3608,67.2,180,136,38
YRD02300,DR08409,PR00001,Yard E,12500,11962,538,95.7,234,228,98
YRD02301,DR08337,PR00002,Yard B,12000,8940,3060,74.5,275,193,58
YRD02302,DR09072,PR00003,Yard D,11000,7161,3839,65.1,147,208,61
YRD02303,DR07196,PR00003,Yard A,14000,13048,952,93.2,265,192,87
YRD02304,DR06320,PR00003,Yard D,11000,7249,3751,65.9,239,209,72
YRD02305,DR00673,PR00006,Yard D,11000,7546,3454,68.6,199,207,97
YRD02306,DR07561,PR00007,Yard A,14000,13790,210,98.5,233,225,92
YRD02307,DR04051,PR00002,Yard A,14000,13790,210,98.5,190,196,126
YRD02308,DR00033,PR00007,Yard E,12500,11862,638,94.9,263,218,88
YRD02309,DR04298,PR00006,Yard A,14000,12558,1442,89.7,169,224,67
YRD02310,DR09682,PR00007,Yard E,12500,12050,450,96.4,217,237,89
YRD02311,DR02323,PR00005,Yard A,14000,13622,378,97.3,271,233,67
YRD02312,DR08255,PR00001,Yard A,14000,13202,798,94.3,219,269,80
YRD02313,DR01920,PR00001,Yard A,14000,13468,532,96.2,233,271,71
YRD02314,DR05757,PR00007,Yard C,13000,11401,1599,87.7,315,187,89
YRD02315,DR04595,PR00003,Yard C,13000,11219,1781,86.3,316,311,45
YRD02316,DR02594,PR00006,Yard C,13000,11986,1014,92.2,193,306,79
YRD02317,DR03728,PR00005,Yard A,14000,12908,1092,92.2,123,226,87
YRD02318,DR08267,PR00002,Yard D,11000,8096,2904,73.6,257,237,70
YRD02319,DR02203,PR00003,Yard E,12500,11438,1062,91.5,306,215,79
YRD02320,DR00982,PR00007,Yard B,12000,9312,2688,77.6,242,234,70
YRD02321,DR05373,PR00001,Yard D,11000,7722,3278,70.2,170,282,35
YRD02322,DR06514,PR00005,Yard A,14000,13790,210,98.5,234,210,104
YRD02323,DR09511,PR00007,Yard D,11000,7271,3729,66.1,208,259,42
YRD02324,DR04138,PR00001,Yard C,13000,11102,1898,85.4,259,273,75
YRD02325,DR03061,PR00002,Yard B,12000,8808,3192,73.4,178,232,56
YRD02326,DR03917,PR00004,Yard D,11000,7645,3355,69.5,249,328,38
YRD02327,DR02913,PR00006,Yard C,13000,11596,1404,89.2,285,277,72
YRD02328,DR02316,PR00003,Yard A,14000,13020,980,93.0,211,242,79
YRD02329,DR01129,PR00001,Yard A,14000,13342,658,95.3,291,105,104
YRD02330,DR05012,PR00001,Yard D,11000,7832,3168,71.2,242,309,56
YRD02331,DR03051,PR00003,Yard A,14000,13762,238,98.3,229,235,94
YRD02332,DR06716,PR00002,Yard B,12000,9024,2976,75.2,264,208,100
YRD02333,DR07738,PR00002,Yard D,11000,7887,3113,71.7,269,157,100
YRD02334,DR00901,PR00006,Yard E,12500,11225,1275,89.8,240,267,56
YRD02335,DR04937,PR00001,Yard A,14000,13538,462,96.7,172,167,70
YRD02336,DR01359,PR00006,Yard C,13000,10647,2353,81.9,217,202,71
YRD02337,DR02900,PR00007,Yard A,14000,13790,210,98.5,267,258,92
YRD02338,DR05800,PR00004,Yard A,14000,13454,546,96.1,226,234,84
YRD02339,DR06463,PR00004,Yard E,12500,12050,450,96.4,266,187,82
YRD02340,DR04909,PR00001,Yard D,11000,7810,3190,71.0,249,203,41
YRD02341,DR04255,PR00004,Yard B,12000,8820,3180,73.5,244,235,58
YRD02342,DR01741,PR00003,Yard D,11000,7700,3300,70.0,268,294,25
YRD02343,DR00996,PR00002,Yard A,14000,13160,840,94.0,270,154,91
YRD02344,DR00821,PR00004,Yard C,13000,11700,1300,90.0,247,293,97
YRD02345,DR03016,PR00001,Yard B,12000,8904,3096,74.2,246,203,45
YRD02346,DR02741,PR00002,Yard C,13000,11076,1924,85.2,232,205,80
YRD02347,DR07260,PR00004,Yard D,11000,7887,3113,71.7,245,188,80
YRD02348,DR01374,PR00003,Yard C,13000,11804,1196,90.8,183,242,61
YRD02349,DR02618,PR00001,Yard E,12500,11975,525,95.8,285,290,95
YRD02350,DR07439,PR00001,Yard D,11000,7590,3410,69.0,187,219,67
YRD02351,DR07444,PR00002,Yard A,14000,13006,994,92.9,234,240,66
YRD02352,DR02498,PR00004,Yard E,12500,11500,1000,92.0,279,193,125
YRD02353,DR04894,PR00003,Yard D,11000,7755,3245,70.5,321,245,50
YRD02354,DR03013,PR00001,Yard B,12000,10404,1596,86.7,210,311,85
YRD02355,DR03545,PR00004,Yard A,14000,12852,1148,91.8,246,241,102
YRD02356,DR07735,PR00007,Yard C,13000,11206,1794,86.2,225,240,58
YRD02357,DR02984,PR00004,Yard A,14000,12558,1442,89.7,221,285,100
YRD02358,DR07122,PR00003,Yard E,12500,11512,988,92.1,239,248,95
YRD02359,DR04845,PR00004,Yard D,11000,8030,2970,73.0,260,234,96
YRD02360,DR01110,PR00006,Yard D,11000,7084,3916,64.4,284,147,65
YRD02361,DR00376,PR00007,Yard A,14000,13790,210,98.5,351,179,107
YRD02362,DR02442,PR00001,Yard B,12000,9084,2916,75.7,265,256,64
YRD02363,DR04447,PR00002,Yard D,11000,7667,3333,69.7,207,211,44
YRD02364,DR09135,PR00001,Yard D,11000,7612,3388,69.2,190,206,34
YRD02365,DR06295,PR00005,Yard C,13000,10985,2015,84.5,264,205,88
YRD02366,DR04159,PR00001,Yard D,11000,8228,2772,74.8,212,195,53
YRD02367,DR01856,PR00007,Yard A,14000,13790,210,98.5,260,268,95
YRD02368,DR00559,PR00001,Yard E,12500,10912,1588,87.3,221,232,81
YRD02369,DR08672,PR00004,Yard D,11000,7139,3861,64.9,238,256,34
YRD02370,DR09870,PR00002,Yard A,14000,13790,210,98.5,281,221,107
YRD02371,DR02882,PR00003,Yard B,12000,10104,1896,84.2,248,270,65
YRD02372,DR06781,PR00003,Yard E,12500,11538,962,92.3,265,248,80
YRD02373,DR04217,PR00005,Yard B,12000,9768,2232,81.4,278,260,84
YRD02374,DR08862,PR00003,Yard E,12500,11212,1288,89.7,188,232,101
YRD02375,DR07599,PR00003,Yard E,12500,11225,1275,89.8,240,190,81
YRD02376,DR01730,PR00005,Yard C,13000,11440,1560,88.0,260,233,83
YRD02377,DR08188,PR00007,Yard E,12500,10725,1775,85.8,230,200,69
YRD02378,DR06234,PR00006,Yard C,13000,11323,1677,87.1,157,222,47
YRD02379,DR02076,PR00005,Yard E,12500,11862,638,94.9,318,306,102
YRD02380,DR01839,PR00003,Yard B,12000,9600,2400,80.0,266,230,56
YRD02381,DR01334,PR00007,Yard A,14000,12684,1316,90.6,113,195,105
YRD02382,DR03583,PR00003,Yard A,14000,13580,420,97.0,262,256,120
YRD02383,DR01806,PR00007,Yard E,12500,11825,675,94.6,260,350,65
YRD02384,DR06772,PR00006,Yard A,14000,13608,392,97.2,298,218,86
YRD02385,DR06205,PR00001,Yard D,11000,7359,3641,66.9,192,289,63
YRD02386,DR00974,PR00001,Yard E,12500,11462,1038,91.7,180,260,80
YRD02387,DR03974,PR00005,Yard D,11000,7282,3718,66.2,265,268,75
YRD02388,DR08983,PR00005,Yard B,12000,9408,2592,78.4,287,221,43
YRD02389,DR02255,PR00004,Yard B,12000,9024,2976,75.2,189,267,66
YRD02390,DR07313,PR00007,Yard E,12500,12125,375,97.0,213,296,97
YRD02391,DR03207,PR00004,Yard C,13000,11531,1469,88.7,285,137,83
YRD02392,DR07227,PR00002,Yard C,13000,11115,1885,85.5,212,234,51
YRD02393,DR05539,PR00004,Yard B,12000,8544,3456,71.2,149,195,39
YRD02394,DR02557,PR00001,Yard E,12500,12125,375,97.0,305,291,87
YRD02395,DR05038,PR00004,Yard C,13000,11479,1521,88.3,290,289,87
YRD02396,DR08821,PR00007,Yard A,14000,13790,210,98.5,159,248,97
YRD02397,DR02270,PR00001,Yard B,12000,9552,2448,79.6,248,294,98
YRD02398,DR02402,PR00006,Yard A,14000,13790,210,98.5,266,263,81
YRD02399,DR04907,PR00006,Yard A,14000,13790,210,98.5,245,244,89
YRD02400,DR09853,PR00001,Yard A,14000,13552,448,96.8,229,300,120
YRD02401,DR00248,PR00006,Yard B,12000,9576,2424,79.8,244,245,62
YRD02402,DR06099,PR00005,Yard C,13000,12155,845,93.5,282,258,75
YRD02403,DR06552,PR00003,Yard A,14000,13426,574,95.9,248,164,106
YRD02404,DR04875,PR00002,Yard B,12000,8916,3084,74.3,229,263,85
YRD02405,DR06630,PR00002,Yard D,11000,6743,4257,61.3,196,222,69
YRD02406,DR05025,PR00004,Yard D,11000,7480,3520,68.0,221,307,40
YRD02407,DR09637,PR00002,Yard A,14000,13790,210,98.5,226,266,132
YRD02408,DR06440,PR00002,Yard E,12500,11238,1262,89.9,259,270,88
YRD02409,DR02647,PR00007,Yard D,11000,7634,3366,69.4,208,226,66
YRD02410,DR02218,PR00005,Yard B,12000,9120,2880,76.0,241,240,58
YRD02411,DR03982,PR00005,Yard E,12500,12000,500,96.0,265,274,55
YRD02412,DR09749,PR00007,Yard A,14000,12922,1078,92.3,178,255,101
YRD02413,DR00617,PR00001,Yard E,12500,11850,650,94.8,201,273,94
YRD02414,DR05863,PR00002,Yard D,11000,7865,3135,71.5,251,236,49
YRD02415,DR09941,PR00004,Yard E,12500,11800,700,94.4,230,241,107
YRD02416,DR05514,PR00003,Yard C,13000,11557,1443,88.9,324,223,53
YRD02417,DR04493,PR00001,Yard C,13000,11388,1612,87.6,208,265,92
